"drug1","drug2","code_3letter1","code_3letter2","drug_category1","drug_category2","targeted_cellular_process1","targeted_cellular_process2","use1","use2","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","drug_category","targeted_process","use","drugdrug","categorycategory","processprocess","useuse","clusters","Drug_pair","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","Drug1","Drug2","rates","network_type"
"Fosfomycin","Trimethoprim","FOF","TMP","other cell wall","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",0.266135173,0.301269277,0.072331519,-0.092080157,-0.035376183,0.097538885,"Antagonism","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Fosfomycin-Trimethoprim","folic acid biosynthesis-other cell wall","cell wall-DNA","antibiotic-antibiotic",2,"Fosfomycin_Trimethoprim",3,8,9,11,10,"Fosfomycin","Trimethoprim",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Fosfomycin","Meropenem","FOF","MEM","other cell wall","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",0.041703112,-0.227313542,-0.130820415,-0.141126462,-0.050710867,0.060153709,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Fosfomycin-Meropenem","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-antibiotic",3,"Fosfomycin_Meropenem",3,8,8,16,12,"Fosfomycin","Meropenem",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Fosfomycin","Meropenem","FOF","MEM","other cell wall","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",0.041703112,-0.227313542,-0.130820415,-0.141126462,-0.050710867,0.060153709,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Fosfomycin-Meropenem","beta-lactam-other cell wall","cell wall-cell wall","antibiotic-antibiotic",3,"Fosfomycin_Meropenem",3,9,9,33,21,"Fosfomycin","Meropenem",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Fosfomycin","Triclosan","FOF","TRI","other cell wall","other membrane","cell wall","membrane","antibiotic","anti-infective",-0.142486166,0.051302272,-0.03629406,-0.04814611,0.042003599,-0.022553859,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Fosfomycin-Triclosan","other cell wall-other membrane","cell wall-membrane","anti-infective-antibiotic",11,"Fosfomycin_Triclosan",2,11,11,11,11,"Fosfomycin","Triclosan",8.14833060930772,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Fosfomycin","Metformin","FOF","MF","other cell wall","human drug","cell wall","human","antibiotic","human-targeted drug",0.177602473,0.220626652,0.061711239,-0.030438274,-0.259320135,-0.480878825,"Antagonism","Antagonism","Additivity","Additivity","Additivity","Synergy","Different","Different","Different","Fosfomycin-Metformin","human drug-other cell wall","cell wall-human","antibiotic-human-targeted drug",5,"Fosfomycin_Metformin",4,6,6,22,14,"Fosfomycin","Metformin",15.2003539708657,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Fosfomycin","Moxifloxacin","FOF","MXF","other cell wall","quinolones","cell wall","DNA","antibiotic","antibiotic",0.117704748,0.144766913,0.149502132,0.102884049,-0.101723088,-0.039832833,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Fosfomycin-Moxifloxacin","other cell wall-quinolones","cell wall-DNA","antibiotic-antibiotic",1,"Fosfomycin_Moxifloxacin",3,11,11,30,20,"Fosfomycin","Moxifloxacin",13.8532428787876,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Rifampicin","Triclosan","RIF","TRI","RNA polymerase","other membrane","DNA","membrane","antibiotic","anti-infective",0.04912331,-0.088564652,0.059825685,0.039101588,-0.05560506,0.033723707,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Rifampicin-Triclosan","other membrane-RNA polymerase","DNA-membrane","anti-infective-antibiotic",9,"Rifampicin_Triclosan",3,11,11,100,55,"Rifampicin","Triclosan",8.10588588904416,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Piperacillin","CIP","PIP","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.103971785,-0.105669288,-0.077545915,0.061773543,-0.124643756,0.116246564,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Same","Ciprofloxacin-Piperacillin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Piperacillin",2,17,17,44,30,"Ciprofloxacin","Piperacillin",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Piperacillin","CIP","PIP","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.103971785,-0.105669288,-0.077545915,0.061773543,-0.124643756,0.116246564,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Same","Ciprofloxacin-Piperacillin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Piperacillin",4,4,4,36,20,"Ciprofloxacin","Piperacillin",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Penicillin G","CIP","PEN","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",0.046470408,0.100093811,0.146711016,0.070763266,0.091695922,0.051641314,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Penicillin G","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",2,"Ciprofloxacin_Penicillin G",2,17,17,44,30,"Ciprofloxacin","Penicillin G",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Penicillin G","CIP","PEN","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",0.046470408,0.100093811,0.146711016,0.070763266,0.091695922,0.051641314,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Penicillin G","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",2,"Ciprofloxacin_Penicillin G",4,4,4,36,20,"Ciprofloxacin","Penicillin G",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Imipenem","CIP","IPM","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",0.089881439,0.052290926,0.207959219,0.050005023,0.123300732,0.053531839,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Imipenem","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",2,"Ciprofloxacin_Imipenem",2,17,17,44,30,"Ciprofloxacin","Imipenem",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Imipenem","CIP","IPM","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",0.089881439,0.052290926,0.207959219,0.050005023,0.123300732,0.053531839,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Imipenem","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",2,"Ciprofloxacin_Imipenem",4,4,4,36,20,"Ciprofloxacin","Imipenem",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Fosfomycin","CIP","FOF","quinolones","other cell wall","DNA","cell wall","antibiotic","antibiotic",0.161019673,0.16766855,0.121430447,-0.073132088,-0.368951072,-0.025025307,"Antagonism","Antagonism","Additivity","Additivity","Synergy","Additivity","Different","Different","Same","Ciprofloxacin-Fosfomycin","other cell wall-quinolones","cell wall-DNA","antibiotic-antibiotic",12,"Ciprofloxacin_Fosfomycin",3,11,11,36,24,"Ciprofloxacin","Fosfomycin",30.44695215119,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Rifampicin","CIP","RIF","quinolones","RNA polymerase","DNA","DNA","antibiotic","antibiotic",0.211729475,0.224904361,-0.184551634,0.121953175,0.171186491,0.119645547,"Antagonism","Antagonism","Synergy","Antagonism","Antagonism","Antagonism","Different","Same","Same","Ciprofloxacin-Rifampicin","quinolones-RNA polymerase","DNA-DNA","antibiotic-antibiotic",2,"Ciprofloxacin_Rifampicin",2,36,36,100,68,"Ciprofloxacin","Rifampicin",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Novobiocin","CIP","NVB","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.066018881,-0.057869103,-0.064854244,0.067427394,-0.080848402,-0.050312995,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Ciprofloxacin-Novobiocin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Novobiocin",1,32,32,41,36,"Ciprofloxacin","Novobiocin",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Novobiocin","CIP","NVB","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.066018881,-0.057869103,-0.064854244,0.067427394,-0.080848402,-0.050312995,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Ciprofloxacin-Novobiocin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Novobiocin",1,32,32,41,36,"Ciprofloxacin","Novobiocin",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Levofloxacin","CIP","LCX","quinolones","DNA gyrase","DNA","DNA","antibiotic","antibiotic",-0.02880967,0,-0.271589594,-0.007568607,-0.095595713,0,"Additivity","Synergy","Synergy","Synergy","Synergy","Additivity","Different","Same","Same","Ciprofloxacin-Levofloxacin","DNA gyrase-quinolones","DNA-DNA","antibiotic-antibiotic",3,"Ciprofloxacin_Levofloxacin",1,24,24,37,31,"Ciprofloxacin","Levofloxacin",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Levofloxacin","CIP","LCX","quinolones","DNA gyrase","DNA","DNA","antibiotic","antibiotic",-0.02880967,0,-0.271589594,-0.007568607,-0.095595713,0,"Additivity","Synergy","Synergy","Synergy","Synergy","Additivity","Different","Same","Same","Ciprofloxacin-Levofloxacin","DNA gyrase-quinolones","DNA-DNA","antibiotic-antibiotic",3,"Ciprofloxacin_Levofloxacin",1,32,32,41,36,"Ciprofloxacin","Levofloxacin",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Trimethoprim","CIP","TMP","quinolones","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",-0.094316586,0.132330419,-0.056155727,-0.06344734,-0.056818283,0.066843049,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Ciprofloxacin-Trimethoprim","folic acid biosynthesis-quinolones","DNA-DNA","antibiotic-antibiotic",11,"Ciprofloxacin_Trimethoprim",4,8,9,36,22,"Ciprofloxacin","Trimethoprim",8.14833060930772,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Clindamycin","CIP","CLI","quinolones","other protein synthesis inhibitor","DNA","protein synthesis inhibitor","antibiotic","antibiotic",0.054108179,0.104189278,0.05012452,0.066002113,0.032018336,0.020150367,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Clindamycin","other protein synthesis inhibitor-quinolones","DNA-protein synthesis inhibitor","antibiotic-antibiotic",2,"Ciprofloxacin_Clindamycin",2,36,36,81,58,"Ciprofloxacin","Clindamycin",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Doxycycline","CIP","DOX","quinolones","tetracycline","DNA","protein synthesis inhibitor","antibiotic","antibiotic",0.210562533,0.328870631,0.209147661,0.226725942,0.035575153,0.380423599,"Additivity","Antagonism","Antagonism","Antagonism","Additivity","Antagonism","Different","Different","Same","Ciprofloxacin-Doxycycline","quinolones-tetracycline","DNA-protein synthesis inhibitor","antibiotic-antibiotic",2,"Ciprofloxacin_Doxycycline",2,36,36,140,88,"Ciprofloxacin","Doxycycline",16.0736899348264,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Meropenem","CIP","MEM","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.108392467,-0.056275244,-0.048144659,0.05291237,0.062539444,0.136470209,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Meropenem","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Meropenem",2,17,17,44,30,"Ciprofloxacin","Meropenem",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Meropenem","CIP","MEM","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.108392467,-0.056275244,-0.048144659,0.05291237,0.062539444,0.136470209,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Ciprofloxacin-Meropenem","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",4,"Ciprofloxacin_Meropenem",4,4,4,36,20,"Ciprofloxacin","Meropenem",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Triclosan","CIP","TRI","quinolones","other membrane","DNA","membrane","antibiotic","anti-infective",-0.071725305,-0.074017284,0.060508797,0.084222911,-0.079367244,-0.192979119,"Additivity","Additivity","Additivity","Additivity","Additivity","Synergy","Different","Different","Different","Ciprofloxacin-Triclosan","other membrane-quinolones","DNA-membrane","anti-infective-antibiotic",4,"Ciprofloxacin_Triclosan",3,11,11,36,24,"Ciprofloxacin","Triclosan",16.5798709609523,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Metformin","CIP","MF","quinolones","human drug","DNA","human","antibiotic","human-targeted drug",0.055967669,0.045361739,0.061566995,-0.040416429,-0.21799237,0.110213492,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Different","Ciprofloxacin-Metformin","human drug-quinolones","DNA-human","antibiotic-human-targeted drug",12,"Ciprofloxacin_Metformin",2,33,33,38,36,"Ciprofloxacin","Metformin",30.44695215119,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Metformin","CIP","MF","quinolones","human drug","DNA","human","antibiotic","human-targeted drug",0.055967669,0.045361739,0.061566995,-0.040416429,-0.21799237,0.110213492,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity","Different","Different","Different","Ciprofloxacin-Metformin","human drug-quinolones","DNA-human","antibiotic-human-targeted drug",12,"Ciprofloxacin_Metformin",4,2,2,36,20,"Ciprofloxacin","Metformin",30.44695215119,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Moxifloxacin","CIP","MXF","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.205858821,-0.194320072,-0.153596824,-0.17605085,0.047420502,-0.236371412,"Synergy","Additivity","Additivity","Additivity","Additivity","Synergy","Same","Same","Same","Ciprofloxacin-Moxifloxacin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",13,"Ciprofloxacin_Moxifloxacin",1,24,24,37,31,"Ciprofloxacin","Moxifloxacin",51.5075426293699,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Ciprofloxacin","Moxifloxacin","CIP","MXF","quinolones","quinolones","DNA","DNA","antibiotic","antibiotic",-0.205858821,-0.194320072,-0.153596824,-0.17605085,0.047420502,-0.236371412,"Synergy","Additivity","Additivity","Additivity","Additivity","Synergy","Same","Same","Same","Ciprofloxacin-Moxifloxacin","quinolones-quinolones","DNA-DNA","antibiotic-antibiotic",13,"Ciprofloxacin_Moxifloxacin",1,32,32,41,36,"Ciprofloxacin","Moxifloxacin",51.5075426293699,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Piperacillin","NVB","PIP","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.065526063,-0.092736608,-0.082676808,-0.037692327,-0.054464223,-0.035052801,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Piperacillin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",3,"Novobiocin_Piperacillin",2,17,17,44,30,"Novobiocin","Piperacillin",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Piperacillin","NVB","PIP","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.065526063,-0.092736608,-0.082676808,-0.037692327,-0.054464223,-0.035052801,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Piperacillin","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",3,"Novobiocin_Piperacillin",4,4,4,36,20,"Novobiocin","Piperacillin",18.3977391369545,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Penicillin G","NVB","PEN","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.03745407,0.027633383,0.044083906,-0.041259192,-0.083605694,-0.029289325,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Penicillin G","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",5,"Novobiocin_Penicillin G",2,17,17,44,30,"Novobiocin","Penicillin G",15.2003539708657,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Penicillin G","NVB","PEN","quinolones","beta-lactam","DNA","cell wall","antibiotic","antibiotic",-0.03745407,0.027633383,0.044083906,-0.041259192,-0.083605694,-0.029289325,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Novobiocin-Penicillin G","beta-lactam-quinolones","cell wall-DNA","antibiotic-antibiotic",5,"Novobiocin_Penicillin G",4,4,4,36,20,"Novobiocin","Penicillin G",15.2003539708657,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Rifampicin","NVB","RIF","quinolones","RNA polymerase","DNA","DNA","antibiotic","antibiotic",0.140183451,-0.10857574,0.175236921,-0.130045183,-0.033497087,-0.036506249,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Novobiocin-Rifampicin","quinolones-RNA polymerase","DNA-DNA","antibiotic-antibiotic",10,"Novobiocin_Rifampicin",2,36,36,100,68,"Novobiocin","Rifampicin",50.8930487669816,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Trimethoprim","NVB","TMP","quinolones","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",0.087234887,0.140252539,0.077579694,-0.081899442,0.03274008,0.028000642,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Same","Same","Novobiocin-Trimethoprim","folic acid biosynthesis-quinolones","DNA-DNA","antibiotic-antibiotic",12,"Novobiocin_Trimethoprim",4,8,9,36,22,"Novobiocin","Trimethoprim",30.44695215119,"HT.INT.EcoliNet.3209gene.15543link.txt"
"Novobiocin","Triclosan","NVB","TRI","quinolones","other membrane","DNA","membrane","antibiotic","anti-infective",0.056867496,-0.072267537,-0.174185559,0.071407499,0.027329343,0.056102306,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Novobiocin-Triclosan","other membrane-quinolones","DNA-membrane","anti-infective-antibiotic",6,"Novobiocin_Triclosan",3,11,11,36,24,"Novobiocin","Triclosan",27.6982438851524,"HT.INT.EcoliNet.3209gene.15543link.txt"
