"Drug1_Drug2","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","network"
"Flucytosine_Novobiocin",3,5,5,25,15,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Penicillin G",4,1,1,25,13,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Piperacillin",4,1,1,25,13,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Sulfamonomethoxine",4,3,3,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Imipenem_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Meropenem",4,1,1,9,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Metformin",3,2,2,9,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Moxifloxacin",2,6,6,10,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Novobiocin",2,5,5,9,7,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Penicillin G",4,1,1,9,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Piperacillin",4,1,1,9,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Levofloxacin_Sulfamonomethoxine",2,3,3,9,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Meropenem",8,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Metformin",7,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Moxifloxacin",7,1,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Novobiocin",7,1,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Penicillin G",8,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Piperacillin",8,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Sulfamonomethoxine",7,1,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Mecillinam_Triclosan",6,1,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Meropenem_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Metformin_Moxifloxacin",4,2,2,5,4,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Metformin_Novobiocin",4,2,2,5,4,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Moxifloxacin_Novobiocin",2,5,5,9,7,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Moxifloxacin_Penicillin G",4,1,1,9,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Moxifloxacin_Piperacillin",4,1,1,9,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Moxifloxacin_Sulfamonomethoxine",2,3,3,9,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Novobiocin_Penicillin G",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Novobiocin_Piperacillin",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Novobiocin_Sulfamonomethoxine",2,3,3,11,7,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Penicillin G_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Penicillin G_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Penicillin G_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Piperacillin_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Piperacillin_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Aztreonam",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Cefaclor",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Cefotaxime",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Cephalexin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Flucytosine",6,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Fosfomycin",4,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Imipenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Aztreonam_Cefaclor",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Cefotaxime",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Cephalexin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Flucytosine",6,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Aztreonam_Fosfomycin",4,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Aztreonam_Imipenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Aztreonam_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Aztreonam_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Aztreonam_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Cefaclor_Cefotaxime",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Cephalexin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Flucytosine",6,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefaclor_Fosfomycin",4,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefaclor_Imipenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Cefaclor_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefaclor_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefaclor_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Cephalexin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Flucytosine",6,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Fosfomycin",4,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Imipenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cefotaxime_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Cephalexin_Flucytosine",6,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cephalexin_Fosfomycin",4,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cephalexin_Imipenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cephalexin_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Cephalexin_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cephalexin_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cephalexin_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Cephalexin_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Cephalexin_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Flucytosine_Fosfomycin",4,8,9,9,9,"MODEL1108160000_edgelist.csv"
"Flucytosine_Imipenem",6,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Flucytosine_Meropenem",6,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Flucytosine_Penicillin G",6,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Flucytosine_Piperacillin",6,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Flucytosine_Sulfamonomethoxine",4,8,9,9,9,"MODEL1108160000_edgelist.csv"
"Fosfomycin_Imipenem",4,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Fosfomycin_Meropenem",4,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Fosfomycin_Penicillin G",4,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Fosfomycin_Piperacillin",4,8,9,16,12,"MODEL1108160000_edgelist.csv"
"Imipenem_Mecillinam",2,10,10,13,12,"MODEL1108160000_edgelist.csv"
"Imipenem_Meropenem",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Imipenem_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Imipenem_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Imipenem_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Imipenem_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Mecillinam_Meropenem",2,10,10,16,13,"MODEL1108160000_edgelist.csv"
"Mecillinam_Penicillin G",2,10,10,16,13,"MODEL1108160000_edgelist.csv"
"Mecillinam_Piperacillin",2,10,10,16,13,"MODEL1108160000_edgelist.csv"
"Mecillinam_Sulfamonomethoxine",6,8,9,10,10,"MODEL1108160000_edgelist.csv"
"Mecillinam_Triclosan",6,10,10,18,14,"MODEL1108160000_edgelist.csv"
"Meropenem_Penicillin G",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Meropenem_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Meropenem_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Meropenem_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Penicillin G_Piperacillin",2,11,11,15,13,"MODEL1108160000_edgelist.csv"
"Penicillin G_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Penicillin G_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Piperacillin_Sulfamonomethoxine",5,8,9,12,10,"MODEL1108160000_edgelist.csv"
"Piperacillin_Triclosan",6,12,12,18,15,"MODEL1108160000_edgelist.csv"
"Amoxicillin_Aztreonam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Cefaclor",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Cefotaxime",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Cephalexin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Flucytosine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Imipenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Amoxicillin_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Aztreonam_Cefaclor",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Cefotaxime",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Cephalexin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Flucytosine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Imipenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Aztreonam_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Cefaclor_Cefotaxime",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Cephalexin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Flucytosine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Imipenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefaclor_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Cefotaxime_Cephalexin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Flucytosine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Imipenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cefotaxime_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Cephalexin_Flucytosine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Imipenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Cephalexin_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Flucytosine_Fosfomycin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Flucytosine_Imipenem",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Flucytosine_Meropenem",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Flucytosine_Penicillin G",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Flucytosine_Piperacillin",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Flucytosine_Sulfamonomethoxine",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Fosfomycin_Imipenem",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Fosfomycin_Meropenem",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Fosfomycin_Penicillin G",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Fosfomycin_Piperacillin",6,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Mecillinam",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Imipenem_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Mecillinam_Meropenem",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Mecillinam_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Mecillinam_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Mecillinam_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Mecillinam_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Meropenem_Penicillin G",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Meropenem_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Meropenem_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Meropenem_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Penicillin G_Piperacillin",2,1,1,1,1,"MODEL130214000_edgelist.csv"
"Penicillin G_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Penicillin G_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
"Piperacillin_Sulfamonomethoxine",8,1,1,1,1,"MODEL130214000_edgelist.csv"
"Piperacillin_Triclosan",8,1,1,2,2,"MODEL130214000_edgelist.csv"
