"network","KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","path.length","K.edge","Degree1","Degree2","adjacency","mean_deg","min_deg","max_deg","min_bet","max_bet","mean_bet","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","clusters","sigma.rate","type","Drug1","Drug2"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cephalexin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Cephalexin-Piperacillin","LEX","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.055633476,0.059136962,-0.099882801,-0.059559677,0.147661201,0.030978977,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"R","R","R","R","R","R","R","S","S","S","S","S","RR","RS","RS","RS","RS","RS",1,0,0,0,0,0,1,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,9,0.000821135662615308,"Additivity-Antagonism","Cephalexin","Piperacillin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cephalexin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Cephalexin-Piperacillin","LEX","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.055633476,0.059136962,-0.099882801,-0.059559677,0.147661201,0.030978977,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"R","R","R","R","R","R","R","S","S","S","S","S","RR","RS","RS","RS","RS","RS",1,0,0,0,0,0,1,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,9,0.000821135662615308,"Additivity-Antagonism","Cephalexin","Piperacillin"
"1","eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cephalexin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cephalexin-Sulfamonomethoxine","LEX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.040759134,-0.035577612,-0.071575537,-0.056276223,0.033680956,-0.02930043,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Cephalexin","Sulfamonomethoxine"
"1","eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cephalexin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cephalexin-Sulfamonomethoxine","LEX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.040759134,-0.035577612,-0.071575537,-0.056276223,0.033680956,-0.02930043,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Cephalexin","Sulfamonomethoxine"
"1","eco:b3396_eco:b3177","eco:b3396","eco:b3177","Cephalexin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cephalexin-Sulfamonomethoxine","LEX","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.040759134,-0.035577612,-0.071575537,-0.056276223,0.033680956,-0.02930043,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,9,0.000821135662615308,"Additivity","Cephalexin","Sulfamonomethoxine"
"1","eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cephalexin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cephalexin-Triclosan","LEX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.024966915,-0.0224646,-0.056234661,-0.036972152,-0.022545978,0.040141169,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cephalexin","Triclosan"
"1","eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cephalexin_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cephalexin-Triclosan","LEX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.024966915,-0.0224646,-0.056234661,-0.036972152,-0.022545978,0.040141169,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cephalexin","Triclosan"
"1","eco:b1288_eco:b3396","eco:b1288","eco:b3396","Cephalexin_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cephalexin-Triclosan","LEX","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.024966915,-0.0224646,-0.056234661,-0.036972152,-0.022545978,0.040141169,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cephalexin","Triclosan"
"1","eco:b0048_eco:b0084","eco:b0048","eco:b0084","Cephalexin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cephalexin-Trimethoprim","LEX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.097480549,-0.054457577,0.058105158,0.028229181,-0.04210187,0.029393492,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,11,0.00094593912963409,"Additivity","Cephalexin","Trimethoprim"
"1","eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cephalexin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cephalexin-Trimethoprim","LEX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.097480549,-0.054457577,0.058105158,0.028229181,-0.04210187,0.029393492,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,11,0.00094593912963409,"Additivity","Cephalexin","Trimethoprim"
"1","eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cephalexin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cephalexin-Trimethoprim","LEX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.097480549,-0.054457577,0.058105158,0.028229181,-0.04210187,0.029393492,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,11,0.00094593912963409,"Additivity","Cephalexin","Trimethoprim"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Fosfomycin_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Imipenem","FOF","IPM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.137902984,-0.092554488,-0.140864585,-0.257043238,-0.091269785,0.16863526,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Synergy","Fosfomycin","Imipenem"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Fosfomycin_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Imipenem","FOF","IPM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.137902984,-0.092554488,-0.140864585,-0.257043238,-0.091269785,0.16863526,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Synergy","Fosfomycin","Imipenem"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Fosfomycin_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Imipenem","FOF","IPM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.137902984,-0.092554488,-0.140864585,-0.257043238,-0.091269785,0.16863526,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Synergy","Fosfomycin","Imipenem"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Fosfomycin_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Meropenem","FOF","MEM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.041703112,-0.227313542,-0.130820415,-0.141126462,-0.050710867,0.060153709,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,4,0.0014377877458812,"Additivity","Fosfomycin","Meropenem"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Fosfomycin_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Meropenem","FOF","MEM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.041703112,-0.227313542,-0.130820415,-0.141126462,-0.050710867,0.060153709,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,4,0.0014377877458812,"Additivity","Fosfomycin","Meropenem"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Fosfomycin_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Meropenem","FOF","MEM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.041703112,-0.227313542,-0.130820415,-0.141126462,-0.050710867,0.060153709,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,4,0.0014377877458812,"Additivity","Fosfomycin","Meropenem"
"1","eco:b3189_eco:b3426","eco:b3189","eco:b3426","Fosfomycin_Metformin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Fosfomycin-Metformin","FOF","MF",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.177602473,0.220626652,0.061711239,-0.030438274,-0.259320135,-0.480878825,"Antagonism","Antagonism","Additivity","Additivity","Additivity","Synergy",1,1,0,0,0,-1,1,"S","S","S","R","S","S","S","S","S","S","S","S","SS","SS","SS","RS","SS","SS",-1,-1,-1,0,-1,-1,-5,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,15,0.00367000048246351,"Additivity-Antagonism-Synergy","Fosfomycin","Metformin"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Fosfomycin_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Penicillin G","FOF","PEN",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.133764513,-0.181619379,-0.260293115,-0.349446487,0.07047952,0.049728644,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","R","S","S","R","S","S","S","R","R","SR","SS","SS","RS","SR","SR",0,-1,-1,0,0,0,-2,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Penicillin G"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Fosfomycin_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Penicillin G","FOF","PEN",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.133764513,-0.181619379,-0.260293115,-0.349446487,0.07047952,0.049728644,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","R","S","S","R","S","S","S","R","R","SR","SS","SS","RS","SR","SR",0,-1,-1,0,0,0,-2,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Penicillin G"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Fosfomycin_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Penicillin G","FOF","PEN",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.133764513,-0.181619379,-0.260293115,-0.349446487,0.07047952,0.049728644,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"S","S","S","R","S","S","R","S","S","S","R","R","SR","SS","SS","RS","SR","SR",0,-1,-1,0,0,0,-2,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Penicillin G"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Fosfomycin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Piperacillin","FOF","PIP",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.097494755,-0.294305731,-0.175558805,-0.20345176,-0.086793125,-0.071546249,"Additivity","Synergy","Additivity","Synergy","Additivity","Additivity",0,-1,0,-1,0,0,-2,"S","S","S","R","S","S","R","S","S","S","S","S","SR","SS","SS","RS","SS","SS",0,-1,-1,0,-1,-1,-4,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Piperacillin"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Fosfomycin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Piperacillin","FOF","PIP",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.097494755,-0.294305731,-0.175558805,-0.20345176,-0.086793125,-0.071546249,"Additivity","Synergy","Additivity","Synergy","Additivity","Additivity",0,-1,0,-1,0,0,-2,"S","S","S","R","S","S","R","S","S","S","S","S","SR","SS","SS","RS","SS","SS",0,-1,-1,0,-1,-1,-4,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Piperacillin"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Fosfomycin_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Fosfomycin-Piperacillin","FOF","PIP",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.097494755,-0.294305731,-0.175558805,-0.20345176,-0.086793125,-0.071546249,"Additivity","Synergy","Additivity","Synergy","Additivity","Additivity",0,-1,0,-1,0,0,-2,"S","S","S","R","S","S","R","S","S","S","S","S","SR","SS","SS","RS","SS","SS",0,-1,-1,0,-1,-1,-4,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Fosfomycin","Piperacillin"
"1","eco:b3189_eco:b3177","eco:b3189","eco:b3177","Fosfomycin_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Fosfomycin-Sulfamonomethoxine","FOF","SMM",0,"other cell wall","folic acid biosynthesis","folic acid biosynthesis-other cell wall",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.104643715,-0.16314448,0.069186836,-0.093894609,0.030954364,0.091723038,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","S","S","R","R","R","R","R","R","SR","SR","SR","RR","SR","SR",0,0,0,1,0,0,1,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,7,0.00242149473711998,"Additivity","Fosfomycin","Sulfamonomethoxine"
"1","eco:b1288_eco:b3189","eco:b1288","eco:b3189","Fosfomycin_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Fosfomycin-Triclosan","FOF","TRI",0,"other cell wall","other membrane","other cell wall-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.142486166,0.051302272,-0.03629406,-0.04814611,0.042003599,-0.022553859,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","S","S","R","R","R","R","R","R","SR","SR","SR","RR","SR","SR",0,0,0,1,0,0,1,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,8,0.00125600981887235,"Additivity","Fosfomycin","Triclosan"
"1","eco:b0048_eco:b3189","eco:b0048","eco:b3189","Fosfomycin_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Fosfomycin-Trimethoprim","FOF","TMP",0,"other cell wall","folic acid biosynthesis","folic acid biosynthesis-other cell wall",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.266135173,0.301269277,0.072331519,-0.092080157,-0.035376183,0.097538885,"Antagonism","Antagonism","Additivity","Additivity","Additivity","Additivity",1,1,0,0,0,0,2,"S","S","S","R","S","S","S","S","S","S","R","R","SS","SS","SS","RS","SR","SR",-1,-1,-1,0,0,0,-3,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,1,0.00354172479112979,"Additivity-Antagonism","Fosfomycin","Trimethoprim"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Imipenem_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Imipenem-Meropenem","IPM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.043372087,-0.18696158,-0.449210376,-0.150327204,0.091958374,0.0144448,"Additivity","Additivity","Synergy","Additivity","Antagonism","Additivity",0,0,-1,0,1,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Antagonism-Synergy","Imipenem","Meropenem"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Imipenem_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Imipenem-Meropenem","IPM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.043372087,-0.18696158,-0.449210376,-0.150327204,0.091958374,0.0144448,"Additivity","Additivity","Synergy","Additivity","Antagonism","Additivity",0,0,-1,0,1,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Antagonism-Synergy","Imipenem","Meropenem"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Imipenem_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Imipenem-Meropenem","IPM","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.043372087,-0.18696158,-0.449210376,-0.150327204,0.091958374,0.0144448,"Additivity","Additivity","Synergy","Additivity","Antagonism","Additivity",0,0,-1,0,1,0,0,"S","S","S","S","S","S","S","S","S","S","S","S","SS","SS","SS","SS","SS","SS",-1,-1,-1,-1,-1,-1,-6,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Antagonism-Synergy","Imipenem","Meropenem"
