"network","drug_pair","Drug1.x","Drug2.x","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","max.adjacency","Drug1.y","Drug2.y","code_3letter1","code_3letter2","drug_category1","drug_category2","targeted_cellular_process1","targeted_cellular_process2","use1","use2","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","drug_category","targeted_process","use","drugdrug","categorycategory","processprocess","useuse","clusters","sigma.rate","connection_groups","connection_onoff","drug_cat","targ","us","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g"
"Co-functional (GO-BP)","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",2,21,21,49,35,"1","Penicillin G","Trimethoprim","PEN","TMP","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",-0.075644948,0.10892675,0.10066855,-0.054725617,-0.066753153,0.032539234,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity","Different","Different","Same","Penicillin G-Trimethoprim","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",5,23.9590177410958,134,"connected",0,0,1,0,1,1,0,0,0,2
"Co-functional (GO-BP)","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",2,21,21,49,35,"1","Piperacillin","Sulfamonomethoxine","PIP","SMM","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",-0.052301078,-0.090997928,0.041127167,0.058950166,-0.062381801,0.055110438,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Piperacillin-Sulfamonomethoxine","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",4,9.63701383103426,74,"connected",0,0,1,0,0,0,0,0,0,0
"Co-functional (GO-BP)","Piperacillin_Triclosan","Piperacillin","Triclosan",2,7,13,49,31,"0","Piperacillin","Triclosan","PIP","TRI","beta-lactam","other membrane","cell wall","membrane","antibiotic","anti-infective",-0.011028118,-0.073949513,-0.041461355,-0.095879483,-0.067792908,0.033648972,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Piperacillin-Triclosan","beta-lactam-other membrane","cell wall-membrane","anti-infective-antibiotic",3,12.4986996306863,127,"connected",0,0,0,0,0,0,0,0,0,0
"Co-functional (GO-BP)","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",2,21,21,49,35,"1","Piperacillin","Trimethoprim","PIP","TMP","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",0.082761594,0.115617685,0.180282662,0.126745567,0.028767429,0.074772315,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity","Different","Different","Same","Piperacillin-Trimethoprim","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",2,27.5495261973854,134,"connected",0,0,1,0,0,1,1,0,0,2
"Co-functional (GO-BP)","Sulfamonomethoxine_Triclosan","Sulfamonomethoxine","Triclosan",2,7,13,21,17,"0","Sulfamonomethoxine","Triclosan","SMM","TRI","folic acid biosynthesis","other membrane","DNA","membrane","antibiotic","anti-infective",-0.071679527,-0.060223017,-0.045918376,-0.059112924,-0.029888988,0.021011915,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Sulfamonomethoxine-Triclosan","folic acid biosynthesis-other membrane","DNA-membrane","anti-infective-antibiotic",3,12.4986996306863,55,"connected",0,0,0,0,0,0,0,0,0,0
"Co-functional (GO-BP)","Sulfamonomethoxine_Trimethoprim","Sulfamonomethoxine","Trimethoprim",1,21,21,21,21,"1","Sulfamonomethoxine","Trimethoprim","SMM","TMP","folic acid biosynthesis","folic acid biosynthesis","DNA","DNA","antibiotic","antibiotic",-0.50044048,-0.341886375,-0.117187188,-0.182298983,0.045077741,0.051212223,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Sulfamonomethoxine-Trimethoprim","folic acid biosynthesis-folic acid biosynthesis","DNA-DNA","antibiotic-antibiotic",13,57.2922091096807,230,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Co-functional (GO-BP)","Triclosan_Trimethoprim","Triclosan","Trimethoprim",2,7,13,21,17,"0","Triclosan","Trimethoprim","TRI","TMP","other membrane","folic acid biosynthesis","membrane","DNA","anti-infective","antibiotic",-0.082411394,0.023316536,-0.096538436,0.058824527,0.017541479,0.07104337,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Triclosan-Trimethoprim","folic acid biosynthesis-other membrane","DNA-membrane","anti-infective-antibiotic",8,14.1060091754375,313,"connected",0,0,0,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,70,70,153,111,"1","Amoxicillin","Aztreonam","AMX","ATM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.524618664,-0.290350251,-0.29869208,-0.540616504,-0.072012457,0.054671314,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Amoxicillin-Aztreonam","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Co-citation","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,70,70,153,111,"1","Amoxicillin","Cefaclor","AMX","CEC","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.472272507,-0.248875028,-0.513641019,-0.281048583,0.046779061,-0.031870194,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Amoxicillin-Cefaclor","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Co-citation","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,70,70,153,111,"1","Amoxicillin","Cefotaxime","AMX","CTX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.250080619,-0.327234559,-0.067229408,-0.059627303,0.212055174,-0.077344339,"Synergy","Synergy","Additivity","Additivity","Antagonism","Additivity","Same","Same","Same","Amoxicillin-Cefotaxime","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,0,0,1,0,-1
"Co-citation","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,70,70,153,111,"1","Amoxicillin","Cephalexin","AMX","LEX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",0.061360214,0.052226283,-0.081519808,-0.080239589,-0.057792451,-0.029760282,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Cephalexin","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",7,5.25611159023577,78,"connected",1,1,1,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Clindamycin","Amoxicillin","Clindamycin",2,93,93,146,120,"0","Amoxicillin","Clindamycin","AMX","CLI","beta-lactam","other protein synthesis inhibitor","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",-0.030957953,0.050095461,0.071414506,0.049736472,-0.026826428,0.027875292,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Clindamycin","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",8,14.1060091754375,90,"connected",0,0,1,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Doxycycline","Amoxicillin","Doxycycline",2,111,111,254,183,"1","Amoxicillin","Doxycycline","AMX","DOX","beta-lactam","tetracycline","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",0.108376005,0.087607451,0.089512339,0.077768827,0.046590168,0.050145944,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Doxycycline","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",2,27.5495261973854,96,"connected",0,0,1,1,0,0,0,0,0,1
"Co-citation","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,70,70,153,111,"1","Amoxicillin","Imipenem","AMX","IPM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.105926127,-0.202354674,-0.321397596,-0.157550957,-0.057216058,-0.048262283,"Additivity","Additivity","Synergy","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Imipenem","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,0,-1,0,0,0,-1
"Co-citation","Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",2,46,46,128,87,"0","Amoxicillin","Mecillinam","AMX","MEC","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.191183394,-0.138135399,-0.469801302,-0.441930634,-0.026747104,0.029940943,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Amoxicillin-Mecillinam","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,114,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Co-citation","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,70,70,153,111,"1","Amoxicillin","Meropenem","AMX","MEM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.150878137,-0.127733475,-0.372150374,-0.290776153,0.073021789,-0.042094051,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Meropenem","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,70,70,153,111,"1","Amoxicillin","Penicillin G","AMX","PEN","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.095728565,-0.218339027,-0.285003647,-0.263337696,-0.096389369,-0.020774024,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Amoxicillin-Penicillin G","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,-1,0,0,0,0,-1
"Co-citation","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,70,70,153,111,"1","Amoxicillin","Piperacillin","AMX","PIP","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.185511961,-0.293649022,-0.473645304,-0.594606308,0.314074822,0.081068472,"Synergy","Synergy","Synergy","Synergy","Antagonism","Additivity","Same","Same","Same","Amoxicillin-Piperacillin","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,-1,-1,1,0,-3
"Co-citation","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",2,70,70,128,99,"0","Amoxicillin","Sulfamonomethoxine","AMX","SMM","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",0.047994639,-0.046296549,-0.050586416,-0.089903089,-0.033508523,-0.034663075,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Sulfamonomethoxine","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",10,14.8089165294977,78,"connected",0,0,1,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Triclosan","Amoxicillin","Triclosan",3,12,12,111,62,"0","Amoxicillin","Triclosan","AMX","TRI","beta-lactam","other membrane","cell wall","membrane","antibiotic","anti-infective",-0.12002459,-0.112074375,0.053588973,-0.076335029,0.030824085,0.069918062,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Amoxicillin-Triclosan","beta-lactam-other membrane","cell wall-membrane","anti-infective-antibiotic",5,23.9590177410958,128,"connected",0,0,0,0,0,0,0,0,0,0
"Co-citation","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",2,94,95,149,122,"1","Amoxicillin","Trimethoprim","AMX","TMP","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",-0.168981691,0.092046379,0.115637791,0.093074035,-0.034292259,-0.025290124,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Amoxicillin-Trimethoprim","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",8,14.1060091754375,138,"connected",0,0,1,-1,0,0,0,0,0,-1
"Co-citation","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,70,70,153,111,"1","Aztreonam","Cefaclor","ATM","CEC","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.601241705,-0.540875146,-0.457219817,-0.371843254,-0.05145117,-0.05087855,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Aztreonam-Cefaclor","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,-1,-1,0,0,-4
"Co-citation","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,70,70,153,111,"1","Aztreonam","Cefotaxime","ATM","CTX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.155475145,-0.336561517,-0.02620361,-0.115233669,-0.090936121,-0.072521974,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Aztreonam-Cefotaxime","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,-1,0,0,0,0,-1
"Co-citation","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,70,70,153,111,"1","Aztreonam","Cephalexin","ATM","LEX","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",0.044439867,-0.055188978,0.046077656,0.032785285,0.108489495,0.040785989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Aztreonam-Cephalexin","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",9,8.23960952517264,78,"connected",1,1,1,0,0,0,0,0,0,0
"Co-citation","Aztreonam_Clindamycin","Aztreonam","Clindamycin",2,93,93,146,120,"0","Aztreonam","Clindamycin","ATM","CLI","beta-lactam","other protein synthesis inhibitor","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",0.092358931,0.12723942,0.031006865,0.03129036,0.037227431,-0.049134199,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Aztreonam-Clindamycin","beta-lactam-other protein synthesis inhibitor","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",2,27.5495261973854,90,"connected",0,0,1,0,1,0,0,0,0,1
"Co-citation","Aztreonam_Doxycycline","Aztreonam","Doxycycline",2,111,111,254,183,"1","Aztreonam","Doxycycline","ATM","DOX","beta-lactam","tetracycline","cell wall","protein synthesis inhibitor","antibiotic","antibiotic",0.226435793,0.146331869,0.065060211,0.217643817,-0.066778415,-0.1192414,"Additivity","Additivity","Additivity","Antagonism","Additivity","Additivity","Different","Different","Same","Aztreonam-Doxycycline","beta-lactam-tetracycline","cell wall-protein synthesis inhibitor","antibiotic-antibiotic",2,27.5495261973854,96,"connected",0,0,1,0,0,0,1,0,0,1
"Co-citation","Aztreonam_Imipenem","Aztreonam","Imipenem",1,70,70,153,111,"1","Aztreonam","Imipenem","ATM","IPM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.055647727,-0.167274742,-0.06413935,-0.069942261,0.41449373,0.149609192,"Additivity","Additivity","Additivity","Additivity","Antagonism","Synergy","Same","Same","Same","Aztreonam-Imipenem","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",2,27.5495261973854,78,"connected",1,1,1,0,0,0,0,1,-1,0
"Co-citation","Aztreonam_Mecillinam","Aztreonam","Mecillinam",2,46,46,128,87,"0","Aztreonam","Mecillinam","ATM","MEC","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.106645663,-0.112402006,-0.213392723,-0.340075653,-0.06854588,0.038593499,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity","Same","Same","Same","Aztreonam-Mecillinam","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,114,"connected",1,1,1,0,0,-1,-1,0,0,-2
"Co-citation","Aztreonam_Meropenem","Aztreonam","Meropenem",1,70,70,153,111,"1","Aztreonam","Meropenem","ATM","MEM","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.066902764,-0.114398819,-0.268912269,-0.148477209,0.053407092,-0.052100663,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Aztreonam-Meropenem","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,0,0,0,0,0,0
"Co-citation","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,70,70,153,111,"1","Aztreonam","Penicillin G","ATM","PEN","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.241961917,-0.249976928,-0.039743293,0.043806868,-0.071174783,-0.037717709,"Synergy","Synergy","Additivity","Additivity","Additivity","Additivity","Same","Same","Same","Aztreonam-Penicillin G","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,-1,-1,0,0,0,0,-2
"Co-citation","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,70,70,153,111,"1","Aztreonam","Piperacillin","ATM","PIP","beta-lactam","beta-lactam","cell wall","cell wall","antibiotic","antibiotic",-0.053355493,-0.121160695,0.128948557,-0.33471982,-0.149094916,-0.264765758,"Additivity","Additivity","Additivity","Synergy","Additivity","Synergy","Same","Same","Same","Aztreonam-Piperacillin","beta-lactam-beta-lactam","cell wall-cell wall","antibiotic-antibiotic",13,57.2922091096807,78,"connected",1,1,1,0,0,0,-1,0,-1,-2
"Co-citation","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",2,70,70,128,99,"0","Aztreonam","Sulfamonomethoxine","ATM","SMM","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",-0.132319334,-0.133433702,0.052662782,0.113159173,0.046057832,0.054357816,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Same","Aztreonam-Sulfamonomethoxine","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",4,9.63701383103426,78,"connected",0,0,1,0,0,0,0,0,0,0
"Co-citation","Aztreonam_Triclosan","Aztreonam","Triclosan",3,12,12,111,62,"0","Aztreonam","Triclosan","ATM","TRI","beta-lactam","other membrane","cell wall","membrane","antibiotic","anti-infective",-0.044586976,0.028322768,-0.029074005,-0.070143999,-0.055022251,0.02135433,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity","Different","Different","Different","Aztreonam-Triclosan","beta-lactam-other membrane","cell wall-membrane","anti-infective-antibiotic",11,10.0492531778525,128,"connected",0,0,0,0,0,0,0,0,0,0
"Co-citation","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",2,94,95,149,122,"1","Aztreonam","Trimethoprim","ATM","TMP","beta-lactam","folic acid biosynthesis","cell wall","DNA","antibiotic","antibiotic",0.110201345,0.240060197,0.125510127,0.071394699,0.067658294,0.10073066,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity","Different","Different","Same","Aztreonam-Trimethoprim","beta-lactam-folic acid biosynthesis","cell wall-DNA","antibiotic-antibiotic",2,27.5495261973854,138,"connected",0,0,1,0,1,1,0,0,0,2
