Species,Plate,Column,Row,Drug name,Prestwick,FLC+Prestwick,%Inhibition,Residuals,Hit?
C.neoformans,3,6,D,Hydrastinine hydrochloride,100.53,129.86,-29.18,-29.33,
C.neoformans,1,10,A,Hydrochlorothiazide,90.6,108.45,-19.69,-17.84,
C.neoformans,6,8,E,Hydrocortisone base,91.6,127.75,-39.47,-36.16,
C.neoformans,8,6,E,Hydrocotarnine hydrobromide,92.1,116.05,-26,-23.94,
C.neoformans,1,4,B,Hydroflumethiazide,99.84,87.22,12.64,12.62,
C.neoformans,8,6,H,Hydroquinine hydrobromide hydrate,117.91,106.66,9.53,11.24,
C.neoformans,6,9,E,"Hydroxytacrine maleate (R,S)",125.76,98.27,21.86,27.48,
C.neoformans,2,4,F,Hydroxyzine dihydrochloride,115.79,96.8,16.4,18.99,
C.neoformans,12,2,C,Hymecromone,103.41,91.5,11.51,11.9,
C.neoformans,3,4,H,Hyoscyamine (L),89.67,100.89,-12.5,-11.21,
C.neoformans,12,7,E,Idazoxan hydrochloride,105.2,112.62,-7.05,-7.41,
C.neoformans,1,9,B,Idoxuridine,103.92,106.89,-2.86,-2.98,
C.neoformans,4,2,H,Ifenprodil tartrate,83.23,129.62,-55.74,-46.39,
C.neoformans,11,4,D,Ifosfamide,95.37,104.96,-10.05,-9.59,
C.neoformans,14,2,D,Imidurea,94.23,99.89,-6.01,-5.66,
C.neoformans,7,10,D,Imipenem,96.76,102.79,-6.23,-6.03,
C.neoformans,1,3,H,Imipramine hydrochloride,101.21,95,6.14,6.22,
C.neoformans,3,11,F,Indapamide,111.71,101.71,8.95,9.99,
C.neoformans,4,3,D,Indomethacin,94.12,127.02,-34.96,-32.9,
C.neoformans,11,7,D,Indoprofen,95.73,113.23,-18.29,-17.51,
C.neoformans,7,11,A,Iobenguane sulfate,100.45,80.67,19.68,19.77,
C.neoformans,11,9,D,Iocetamic acid,103.72,99.88,3.71,3.85,
C.neoformans,12,10,F,Iodipamide,112.68,107.3,4.77,5.38,
C.neoformans,11,9,E,Iodixanol,90.99,110.46,-21.39,-19.46,
C.neoformans,7,3,D,Iohexol,87.49,107.09,-22.39,-19.59,
C.neoformans,11,2,H,Iopamidol,103.33,112.31,-8.69,-8.98,
C.neoformans,14,3,B,Iopanoic acid,87.95,81.95,6.83,6.01,
C.neoformans,11,3,H,Iopromide,117.81,127.24,-8,-9.43,
C.neoformans,11,9,H,Ioversol,99.4,97.86,1.55,1.54,
C.neoformans,14,3,C,Ioxaglic acid,92.29,94.28,-2.16,-1.99,
C.neoformans,8,6,B,Ipratropium bromide,110.48,99.55,9.89,10.93,
C.neoformans,3,7,B,Iproniazide phosphate,100.53,102.15,-1.61,-1.61,
C.neoformans,10,6,H,Isocarboxazid,101.01,82.04,18.78,18.97,
C.neoformans,2,8,E,Isoconazole,8.49,8.2,NA,0.29,
C.neoformans,8,8,D,Isocorydine (+),105.05,112.19,-6.8,-7.15,
C.neoformans,10,10,C,Isoetharine mesylate salt,142.85,112.23,21.43,30.62,
C.neoformans,1,7,A,Isoflupredone acetate,103.27,83.72,18.93,19.55,
C.neoformans,13,4,G,Isometheptene mucate,88.43,116.62,-31.87,-28.19,
C.neoformans,3,2,A,Isoniazid,101.59,89.87,11.54,11.73,
C.neoformans,10,11,E,Isopropamide iodide,109.35,96.81,11.47,12.54,
C.neoformans,10,3,A,Isopyrin hydrochloride,101.37,88.79,12.4,12.57,
C.neoformans,7,3,F,"Isoquinoline, 6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro, hydrochloride",89.81,92.04,-2.47,-2.22,
C.neoformans,9,5,H,Isosorbide dinitrate,109.71,112.89,-2.9,-3.19,
C.neoformans,4,7,B,Isotretinoin,83.53,94.36,-12.96,-10.82,
C.neoformans,1,5,E,Isoxicam,86.73,108.75,-25.39,-22.02,
C.neoformans,1,9,G,Isoxsuprine hydrochloride,93.55,94.43,-0.94,-0.88,
C.neoformans,13,2,G,Isradipine,92.45,76.46,17.3,16,
C.neoformans,2,7,H,Ivermectin,120.56,86.48,28.27,34.08,
C.neoformans,2,5,H,Josamycin,120.11,68.12,43.29,51.99,yes
C.neoformans,14,9,F,Kaempferol,103.4,90.92,12.07,12.48,
C.neoformans,5,5,H,Kanamycin A sulfate,77.69,120.06,-54.53,-42.37,
C.neoformans,9,8,E,Karakoline,109.74,111.14,-1.28,-1.4,
C.neoformans,3,8,E,Kawain,92.86,110.59,-19.09,-17.73,
C.neoformans,5,3,H,Ketanserin tartrate hydrate,93.2,108.21,-16.1,-15.01,
C.neoformans,5,10,G,Ketoconazole,16.61,17.22,-3.7,-0.61,
C.neoformans,3,10,F,Ketoprofen,90.07,98.57,-9.44,-8.5,
C.neoformans,12,10,E,Ketorolac tromethamine,90.59,99.11,-9.41,-8.52,
C.neoformans,5,2,F,Ketotifen fumarate,116.63,95.89,17.78,20.74,
C.neoformans,2,2,B,Khellin,89.18,113.64,-27.43,-24.46,
C.neoformans,6,2,F,"Kynurenine, 3-hydroxy (R,S)",91.03,112.87,-23.99,-21.84,
C.neoformans,12,11,D,L(-)-vesamicol hydrochloride,94.83,98.12,-3.47,-3.29,
C.neoformans,4,8,D,Labetalol hydrochloride,120.74,119.6,0.94,1.13,
C.neoformans,6,3,F,Lactobionic acid,88.93,104.07,-17.03,-15.15,
C.neoformans,9,7,B,Lanatoside C,107.86,102.71,4.77,5.14,
C.neoformans,14,3,D,Lansoprazole,101.95,104.4,-2.41,-2.45,
C.neoformans,11,9,C,Lasalocid sodium salt,117.99,94.32,20.06,23.67,
C.neoformans,8,2,D,"Laudanosine (R,S)",87.63,87.36,0.31,0.27,
C.neoformans,10,3,F,Leflunomide,74.81,73.16,2.2,1.65,
C.neoformans,13,6,G,Letrozole,93.96,85.08,9.46,8.89,
C.neoformans,14,5,E,Leucomisine,101.35,120.1,-18.51,-18.75,
C.neoformans,3,3,C,Levamisole hydrochloride,99.43,103.63,-4.23,-4.21,
C.neoformans,13,10,H,Levocabastine hydrochloride,99.49,103.22,-3.75,-3.73,
C.neoformans,1,8,B,Levodopa,109.75,103.55,5.65,6.2,
C.neoformans,10,10,B,Levonordefrin,144.23,100.13,30.58,44.1,
C.neoformans,14,5,B,Levopropoxyphene napsylate,97.6,112.25,-15.01,-14.65,
C.neoformans,1,11,E,LidocaÃ¯Â¿Â½ne hydrochloride,114.73,93.6,18.42,21.13,
C.neoformans,5,2,G,Lidoflazine,116.16,85.34,26.53,30.82,
C.neoformans,4,3,G,Lincomycin hydrochloride,97.99,114.31,-16.65,-16.32,
C.neoformans,11,4,F,Liothyronine,126.52,106.55,15.78,19.97,
C.neoformans,4,2,G,Lisinopril,99.35,107.4,-8.1,-8.05,
C.neoformans,2,7,C,Lisuride (S)(-),127.65,115.29,9.68,12.36,
C.neoformans,10,7,H,Lithocholic acid,99.22,95.86,3.39,3.36,
C.neoformans,8,3,C,Lobelanidine hydrochloride,93.6,96.62,-3.23,-3.02,
C.neoformans,8,6,C,Lobeline alpha (-) hydrochoride,110.99,102.24,7.88,8.75,
C.neoformans,3,9,H,Lomefloxacin hydrochloride,97.56,83.81,14.09,13.75,
C.neoformans,2,5,G,Loperamide hydrochloride,125.48,63.77,49.18,61.71,yes
C.neoformans,14,3,G,Loracarbef,102.44,95.4,6.87,7.03,
C.neoformans,12,6,D,Lorglumide sodium salt,114.72,114.39,0.29,0.33,
C.neoformans,7,7,D,Lovastatin,110.93,85.49,22.94,25.44,
C.neoformans,2,3,F,Loxapine succinate,104.1,88.27,15.2,15.83,
C.neoformans,6,4,F,Lumicolchicine gamma,109.54,99.83,8.86,9.71,
C.neoformans,11,11,G,Luteolin,121.88,77.07,36.76,44.81,
C.neoformans,9,7,E,Lycorine hydrochloride,93.75,113.09,-20.63,-19.34,
C.neoformans,13,11,D,Lymecycline,135.17,110.89,17.96,24.28,
C.neoformans,2,6,B,Lynestrenol,97.36,78.9,18.96,18.46,
C.neoformans,6,5,F,Lysergol,114.25,104.32,8.69,9.93,
C.neoformans,3,7,A,Mafenide hydrochloride,103.05,112.72,-9.38,-9.67,
C.neoformans,5,7,C,Maprotiline hydrochloride,120.36,56.63,52.95,63.73,yes
C.neoformans,3,8,F,Mebendazole,12.75,24.31,-90.64,-11.56,
C.neoformans,4,11,G,Mebeverine hydrochloride,102.3,91.28,10.77,11.02,
C.neoformans,6,6,F,"Mebhydroline 1,5-naphtalenedisulfonate",104.73,86.89,17.03,17.84,
C.neoformans,14,2,H,Mecamylamine hydrochloride,94.34,104.1,-10.34,-9.76,
C.neoformans,6,7,F,Meclocycline sulfosalicylate,105.8,109.96,-3.93,-4.16,
C.neoformans,3,7,E,Meclofenamic acid sodium salt monohydrate,87.06,103.61,-19.01,-16.55,
C.neoformans,10,4,E,Meclofenoxate hydrochloride,107.33,88.8,17.26,18.52,
C.neoformans,6,8,F,Meclozine dihydrochloride,110.54,47.98,56.6,62.56,yes
C.neoformans,10,4,C,Medrysone,108.21,97.63,9.78,10.58,
C.neoformans,1,5,F,Mefenamic acid,108.12,107.48,0.59,0.63,
C.neoformans,3,6,F,Mefexamide hydrochloride,85.42,86.82,-1.65,-1.41,
C.neoformans,2,7,E,Mefloquine hydrochloride,127.05,21.92,82.75,105.13,yes
C.neoformans,12,7,H,Megestrol acetate,49.96,88.41,-76.95,-38.45,
C.neoformans,12,5,A,Meglumine,106.71,117.02,-9.67,-10.32,
C.neoformans,6,9,F,Melatonin,83.69,97.43,-16.42,-13.74,
C.neoformans,13,9,B,Memantine Hydrochloride,114.06,91.76,19.55,22.3,
C.neoformans,6,10,F,Menadione,0,2.9,NA,-2.9,
C.neoformans,9,4,B,Mepenzolate bromide,121.42,101.86,16.11,19.56,
C.neoformans,3,9,B,Mephenesin,99.8,90.68,9.13,9.11,
C.neoformans,10,7,A,Mephentermine hemisulfate,85.47,83.51,2.3,1.97,
C.neoformans,14,9,G,Mephenytoin,98.57,98.77,-0.19,-0.19,
C.neoformans,14,5,C,Meprylcaine hydrochloride,98.09,138.07,-40.76,-39.98,
C.neoformans,13,5,E,Meptazinol hydrochloride,93.96,113.75,-21.06,-19.79,
C.neoformans,10,8,G,Merbromin,0,12.16,NA,-12.16,
C.neoformans,14,7,G,Meropenem,137.66,126.83,7.87,10.83,
C.neoformans,14,10,C,Mesalamine,92.78,88.67,4.42,4.1,
C.neoformans,7,10,E,Mesoridazine besylate,97.73,86.5,11.49,11.23,
C.neoformans,3,6,H,Metampicillin sodium salt,111.74,82.52,26.15,29.22,
C.neoformans,2,3,E,Metanephrine hydrochloride DL,73.29,104.89,-43.12,-31.6,
C.neoformans,7,6,C,"Metaproterenol sulfate, orciprenaline sulfate",104.95,125.13,-19.23,-20.18,
C.neoformans,3,8,D,Metaraminol bitartrate,97.21,133.08,-36.89,-35.86,
C.neoformans,5,5,E,Metergoline,130.05,84.47,35.05,45.58,
C.neoformans,1,5,A,Metformin hydrochloride,111.22,112.21,-0.88,-0.98,
C.neoformans,10,10,D,Methacholine chloride,95.15,87.05,8.51,8.09,
C.neoformans,13,5,A,Methacycline hydrochloride,115.08,131.18,-13.99,-16.1,
C.neoformans,14,7,C,Methantheline bromide,100.99,123.46,-22.26,-22.48,
C.neoformans,5,3,C,Methapyrilene hydrochloride,80.88,95.7,-18.33,-14.82,
C.neoformans,11,3,A,Methazolamide,108.49,110.79,-2.12,-2.3,
C.neoformans,14,11,D,Methiazole,29.05,14.8,49.04,14.24,
C.neoformans,10,7,G,Methimazole,84.29,99.1,-17.57,-14.81,
C.neoformans,7,4,E,Methionine sulfoximine (L),92.13,99.56,-8.06,-7.43,
C.neoformans,5,6,F,Methiothepin maleate,119.96,1.18,99.02,118.78,yes
C.neoformans,3,5,C,Methocarbamol,100.04,108.24,-8.19,-8.19,
C.neoformans,2,6,F,Methotrexate,107.57,112.8,-4.85,-5.22,
C.neoformans,10,8,H,Methotrimeprazine maleat salt,133.95,86.96,35.08,47,
C.neoformans,7,6,F,Methoxamine hydrochloride,97.39,106.11,-8.95,-8.72,
C.neoformans,8,2,G,Methoxy-6-harmalan,130.91,89.57,31.58,41.34,
C.neoformans,6,10,H,Methoxy-8-psoralen,114.74,111.72,2.64,3.03,
C.neoformans,9,6,G,Methyl benzethonium chloride,0,0,NA,0,
C.neoformans,12,11,B,Methylatropine nitrate,109.64,90.85,17.14,18.79,
C.neoformans,5,7,A,"Methyldopa (L,-)",117.01,98.43,15.88,18.58,
C.neoformans,13,9,H,Methyldopate hydrochloride,106.02,91.76,13.45,14.26,
C.neoformans,5,5,F,Methylergometrine maleate,109.88,110.44,-0.51,-0.56,
C.neoformans,11,5,G,Methylhydantoin-5-(D),105.22,87.4,16.93,17.82,
C.neoformans,11,11,F,Methylhydantoin-5-(L),96.25,113.49,-17.91,-17.23,
C.neoformans,4,10,D,"Methylprednisolone, 6-alpha",95.01,111.64,-17.5,-16.62,
C.neoformans,1,2,B,Meticrane,106.32,94.08,11.52,12.24,
C.neoformans,7,2,B,Metixene hydrochloride,111.59,20.8,81.36,90.79,yes
C.neoformans,3,10,E,Metoclopramide monohydrochloride,123.69,92.6,25.13,31.09,
C.neoformans,2,3,D,Metolazone,90.71,112.9,-24.46,-22.19,
C.neoformans,10,4,B,"Metoprolol-(+,-) (+)-tartrate salt",108.12,112.4,-3.96,-4.28,
C.neoformans,6,4,G,Metrizamide,104.68,112.91,-7.86,-8.23,
C.neoformans,2,2,A,Metronidazole,100.29,110.91,-10.6,-10.63,
C.neoformans,12,5,C,Metyrapone,100.66,127.09,-26.26,-26.43,
C.neoformans,10,11,C,"Mevalonic-D, L acid lactone",103.13,95.14,7.75,7.99,
C.neoformans,4,2,A,Mexiletine hydrochloride,99.58,86.61,13.02,12.97,
C.neoformans,2,10,B,Mianserine hydrochloride,105.26,77.35,26.51,27.9,
C.neoformans,1,8,G,Miconazole,0,0,NA,0,
C.neoformans,2,4,H,Midecamycin,113.03,124.12,-9.82,-11.09,
C.neoformans,3,2,D,Midodrine hydrochloride,97.42,95.74,1.73,1.68,
C.neoformans,4,10,F,Mifepristone,114.92,90.33,21.39,24.58,
C.neoformans,14,6,C,Milrinone,110.63,117.86,-6.53,-7.23,
C.neoformans,5,10,F,Mimosine,96.39,79.94,17.06,16.45,
C.neoformans,1,7,G,Minaprine dihydrochloride,96.82,84.93,12.29,11.9,
C.neoformans,4,6,H,Minocycline hydrochloride,105.28,129,-22.52,-23.71,
C.neoformans,1,11,B,Minoxidil,123.73,101.21,18.21,22.53,
C.neoformans,5,6,G,Mitoxantrone dihydrochloride,189.72,281.37,-48.3,-91.64,
C.neoformans,13,6,H,Molindone hydrochloride,124.12,111.84,9.89,12.27,
C.neoformans,7,8,G,Molsidomine,97.95,94.84,3.18,3.11,
C.neoformans,8,3,B,Mometasone furoate,99.09,102.99,-3.93,-3.9,
C.neoformans,10,9,C,Monensin sodium salt,96.1,99.2,-3.23,-3.11,
C.neoformans,12,3,D,Monobenzone,41.25,72.52,-75.83,-31.28,
C.neoformans,8,4,E,Monocrotaline,101.56,107.92,-6.26,-6.36,
C.neoformans,1,2,G,Morantel tartrate,88.47,102.3,-15.63,-13.83,
C.neoformans,14,2,B,Moricizine hydrochloride,114.98,76.34,33.61,38.64,
C.neoformans,2,5,A,Moroxidine hydrochloride,99.71,105.13,-5.43,-5.41,
C.neoformans,11,10,B,Moxalactam disodium salt,133.11,95.18,28.5,37.94,
C.neoformans,1,3,E,Moxisylyte hydrochoride,94.54,100.38,-6.18,-5.84,
C.neoformans,13,7,F,Moxonidine,84.41,109.93,-30.23,-25.52,
C.neoformans,6,5,G,"Muramic acid, N-acetyl",93.12,102.04,-9.58,-8.92,
C.neoformans,7,7,H,Mycophenolic acid,0,0,NA,0,
C.neoformans,9,8,A,Myosmine,97.63,95.58,2.1,2.05,
C.neoformans,6,6,G,Myricetin,104.19,64.6,38,39.59,yes
C.neoformans,5,9,B,N6-methyladenosine,87.19,101.04,-15.88,-13.85,
C.neoformans,12,10,C,Nabumetone,55.52,8.11,85.4,47.41,yes
C.neoformans,9,5,A,N-Acetyl-DL-homocysteine Thiolactone,96.17,96.37,-0.21,-0.2,
C.neoformans,12,7,B,N-Acetyl-L-leucine,93.2,122.86,-31.83,-29.67,
C.neoformans,10,2,C,Nadide,95.57,93.99,1.65,1.58,
C.neoformans,11,9,B,Nadolol,94.63,102.68,-8.51,-8.05,
C.neoformans,11,4,E,Nafcillin sodium salt monohydrate,92.06,117.96,-28.13,-25.9,
C.neoformans,5,8,F,Nafronyl oxalate,103.6,91.76,11.42,11.83,
C.neoformans,14,4,C,Naftifine hydrochloride,114.49,1.12,99.02,113.37,yes
C.neoformans,13,6,B,Naftopidil dihydrochloride,126.12,90.81,28,35.32,
C.neoformans,2,9,D,Nalbuphine hydrochloride,80.22,103.13,-28.55,-22.91,
C.neoformans,3,8,C,Nalidixic acid sodium salt hydrate,48.86,79.63,-62.99,-30.77,
C.neoformans,2,2,D,Naloxone hydrochloride,88.34,86.1,2.54,2.24,
C.neoformans,2,7,D,Naltrexone hydrochloride dihydrate,92.14,130.26,-41.37,-38.12,
C.neoformans,9,11,E,Napelline,94.84,88.51,6.67,6.33,
C.neoformans,1,7,E,Naphazoline hydrochloride,104.17,109.55,-5.17,-5.38,
C.neoformans,1,6,E,Naproxen,83.16,105.98,-27.44,-22.82,
C.neoformans,6,7,G,Naringenine,101.63,104.63,-2.96,-3,
C.neoformans,6,8,G,Naringin hydrate,100.02,105.47,-5.45,-5.45,
C.neoformans,14,5,G,Natamycin,130.42,74.1,43.19,56.33,
C.neoformans,3,10,G,Nefopam hydrochloride,102.54,98.86,3.59,3.68,
C.neoformans,2,9,H,Neomycin sulfate,88.34,87.65,0.79,0.69,
C.neoformans,6,9,G,Neostigmine bromide,91.03,101.67,-11.69,-10.64,
C.neoformans,14,2,G,Netilmicin sulfate,106.77,94.28,11.7,12.49,
C.neoformans,12,2,A,Niacin,111.09,112.33,-1.11,-1.24,
C.neoformans,14,10,F,Nialamide,85.54,111.13,-29.91,-25.59,
C.neoformans,5,4,G,Nicardipine hydrochloride,117.03,100.05,14.51,16.98,
C.neoformans,2,8,G,Nicergoline,128.77,100.11,22.26,28.66,
C.neoformans,1,11,D,Niclosamide,145.06,112.34,22.56,32.72,
C.neoformans,1,4,G,Nifedipine,101.08,152.2,-50.57,-51.12,
C.neoformans,3,6,G,Nifenazone,108,94.81,12.22,13.19,
C.neoformans,4,6,B,Niflumic acid,95.8,136.12,-42.09,-40.32,
C.neoformans,7,6,H,Nifuroxazide,77.25,11.56,85.03,65.68,yes
C.neoformans,13,5,G,Nifurtimox,97.49,43,55.89,54.49,yes
C.neoformans,12,9,E,Nilutamide,88.34,105.6,-19.54,-17.26,
C.neoformans,3,5,D,Nimesulide,107.1,116.2,-8.5,-9.1,
C.neoformans,12,9,D,Nimodipine,94.73,80.08,15.46,14.65,
C.neoformans,6,10,G,Niridazole,76.32,95.87,-25.62,-19.55,
C.neoformans,12,11,C,Nisoxetine hydrochloride,114.7,91.74,20.02,22.97,
C.neoformans,9,6,E,Nitrarine dihydrochloride,98.62,111.14,-12.7,-12.52,
C.neoformans,12,7,D,Nitrendipine,96.53,98.23,-1.76,-1.7,
C.neoformans,13,2,C,Nitrocaramiphen hydrochloride,97.98,90.81,7.32,7.18,
C.neoformans,7,3,B,Nitrofural,92.46,84.67,8.42,7.79,
C.neoformans,3,9,A,Nitrofurantoin,0,0,NA,0,
C.neoformans,12,2,E,Nizatidine,107,106.36,0.6,0.64,
C.neoformans,2,11,B,Nocodazole,0,0.52,NA,-0.52,
C.neoformans,13,4,H,Nomegestrol acetate,86.43,91.76,-6.17,-5.34,
C.neoformans,2,9,C,Nomifensine maleate,94.86,95.52,-0.7,-0.66,
C.neoformans,7,4,D,Norcyclobenzaprine,113.61,70.34,38.09,43.27,
C.neoformans,4,4,B,Norethindrone,95.7,111.2,-16.2,-15.5,
C.neoformans,1,5,C,Norethynodrel,90.5,102.72,-13.49,-12.21,
C.neoformans,3,2,G,Norfloxacin,102.42,93.8,8.42,8.62,
C.neoformans,10,4,F,Norgestrel-(-)-D,96.66,99.93,-3.39,-3.27,
C.neoformans,4,5,B,Nortriptyline hydrochloride,126.96,87.85,30.8,39.11,
C.neoformans,8,4,A,Noscapine,107,111.03,-3.77,-4.03,
C.neoformans,11,5,D,Novobiocin sodium salt,117.18,122.14,-4.23,-4.95,
C.neoformans,7,8,D,Nystatine,29.6,9.36,68.38,20.24,
C.neoformans,3,8,H,Ofloxacin,94.59,118.13,-24.89,-23.54,
C.neoformans,2,3,H,Oleandomycin phosphate,107.55,113.53,-5.56,-5.98,
C.neoformans,7,4,B,Omeprazole,102.02,140.93,-38.14,-38.91,
C.neoformans,14,9,B,Ondansetron Hydrochloride,100.01,89.79,10.22,10.22,
C.neoformans,3,5,A,Ornidazole,132.99,115.84,12.9,17.15,
C.neoformans,3,10,H,Orphenadrine hydrochloride,98.11,93.17,5.04,4.94,
C.neoformans,11,7,C,Oxalamine citrate salt,89.34,79.02,11.55,10.32,
C.neoformans,5,9,H,Oxantel pamoate,107.56,112.27,-4.38,-4.72,
C.neoformans,14,11,B,Oxaprozin,99.99,100.11,-0.12,-0.12,
C.neoformans,1,9,F,Oxethazaine,125.13,79.69,36.32,45.44,
C.neoformans,3,4,D,Oxolinic acid,122.7,112.07,8.66,10.63,
C.neoformans,14,8,B,Oxprenolol hydrochloride,100.5,114.49,-13.93,-13.99,
C.neoformans,12,8,A,Oxybenzone,49.75,47.11,5.3,2.64,
C.neoformans,4,8,E,Oxybutynin chloride,104.74,85.18,18.68,19.56,
C.neoformans,3,5,G,Oxymetazoline hydrochloride,100.33,84.71,15.56,15.62,
C.neoformans,14,10,A,Oxyphenbutazone,101.34,134.71,-32.93,-33.37,
C.neoformans,4,8,G,Oxytetracycline dihydrate,139.11,111.83,19.61,27.28,
C.neoformans,13,10,B,Ozagrel hydrochloride,89.45,82.21,8.09,7.24,
C.neoformans,2,6,H,Paclitaxel,104.35,97.61,6.45,6.74,
C.neoformans,8,10,B,Palmatine chloride,99.03,84.7,14.47,14.33,
C.neoformans,13,5,H,Pancuronium bromide,115.08,100.36,12.79,14.72,
C.neoformans,1,3,C,Panthenol (D),83.81,93.49,-11.55,-9.68,
C.neoformans,6,3,H,Pantothenic acid calcium salt monohydrate,112.12,117.52,-4.82,-5.4,
C.neoformans,8,4,C,Papaverine hydrochloride,115.03,99.07,13.87,15.96,
C.neoformans,14,11,G,Parbendazole,41.6,35.02,15.83,6.59,
C.neoformans,3,4,C,Pargyline hydrochloride,92.44,114.28,-23.62,-21.84,
C.neoformans,11,8,G,Paromomycin sulfate,92.53,99.93,-8,-7.4,
C.neoformans,11,2,F,Paroxetine Hydrochloride,125.91,17.67,85.96,108.24,yes
C.neoformans,7,11,G,Parthenolide,92.45,188.13,-103.49,-95.68,
C.neoformans,9,4,E,Pempidine tartrate,100.2,116.81,-16.58,-16.61,
C.neoformans,14,4,A,Penbutolol sulfate,101.83,69.61,31.64,32.21,
C.neoformans,7,4,H,Pentamidine isethionate,106.92,80.3,24.9,26.62,
C.neoformans,12,2,G,Pentetic acid,80.27,0,100,80.27,yes
C.neoformans,3,9,C,Pentolinium bitartrate,109.19,109.96,-0.7,-0.77,
C.neoformans,3,7,D,Pentoxifylline,105.79,107.85,-1.95,-2.06,
C.neoformans,3,3,A,Pentylenetetrazole,99.57,100.78,-1.21,-1.21,
C.neoformans,6,6,A,Pepstatin A,175.81,117.52,33.16,58.29,
C.neoformans,4,6,F,Pergolide mesylate,97.41,98.19,-0.8,-0.78,
C.neoformans,4,7,E,Perhexiline maleate,120.36,14.79,87.71,105.57,yes
C.neoformans,2,6,E,Perphenazine,139.27,38.27,72.52,101.01,yes
C.neoformans,7,4,F,Phenacetin,100.01,108.49,-8.48,-8.48,
C.neoformans,10,3,D,Phenazopyridine hydrochloride,107.42,14.11,86.87,93.31,yes
C.neoformans,3,11,A,Phenelzine sulfate,112.92,90.42,19.92,22.5,
C.neoformans,10,4,A,Phenethicillin potassium salt,98.86,99.97,-1.12,-1.11,
C.neoformans,3,10,B,Phenformin hydrochloride,107.7,88.93,17.42,18.77,
C.neoformans,7,9,F,Phenindione,131.36,118.23,10,13.14,
C.neoformans,1,10,F,Pheniramine maleate,104.07,93.49,10.17,10.58,
C.neoformans,12,5,G,Phenoxybenzamine hydrochloride,104.22,84.57,18.85,19.65,
C.neoformans,14,2,C,Phensuximide,97.6,95.4,2.25,2.2,
C.neoformans,3,11,G,Phentolamine hydrochloride,136.56,92.43,32.31,44.13,
C.neoformans,5,5,A,Phenylpropanolamine hydrochloride,101.86,89.43,12.2,12.43,
C.neoformans,11,10,G,Phthalylsulfathiazole,103.59,85.75,17.22,17.84,
C.neoformans,2,10,D,Picotamide monohydrate,80.7,97.21,-20.45,-16.5,
C.neoformans,9,3,B,Picrotoxinin,89.95,113.12,-25.75,-23.17,
C.neoformans,6,10,E,Pilocarpine nitrate,100.52,109.18,-8.61,-8.66,
C.neoformans,4,5,F,Pimethixene maleate,111.29,69.87,37.22,41.42,
C.neoformans,4,9,G,Pimozide,115.36,34.96,69.69,80.39,yes
C.neoformans,4,7,A,Pinacidil,109.7,105.53,3.8,4.17,
C.neoformans,2,11,A,Pindolol,119.9,117.68,1.85,2.22,
C.neoformans,12,8,B,Pipemidic acid,119.51,117.39,1.77,2.12,
C.neoformans,10,11,D,Pipenzolate bromide,103.02,103.02,0,0,
C.neoformans,14,9,A,Piperacetazine,107.61,74.1,31.14,33.51,
C.neoformans,10,6,D,Piperacillin sodium salt,104.93,108.93,-3.81,-4,
C.neoformans,14,6,B,Piperidolate hydrochloride,100.99,114.49,-13.38,-13.51,
C.neoformans,6,5,H,Piperine,68.9,29.93,56.56,38.97,yes
C.neoformans,8,5,E,Piperlongumine,81.69,139.33,-70.56,-57.64,
C.neoformans,7,8,F,Piracetam,85.69,80.24,6.35,5.44,
C.neoformans,7,2,F,Pirenperone,119.86,129.28,-7.86,-9.42,
C.neoformans,2,10,E,Pirenzepine dihydrochloride,81.45,96.8,-18.85,-15.35,
C.neoformans,14,8,A,Piretanide,102.3,93.16,8.94,9.14,
C.neoformans,13,11,B,Piribedil hydrochloride,91.96,88.9,3.33,3.06,
C.neoformans,13,4,B,Pirlindole mesylate,117.08,34.41,70.61,82.67,yes
C.neoformans,11,6,A,Piromidic acid,119.37,107.02,10.35,12.35,
C.neoformans,3,2,F,Piroxicam,106.33,104.54,1.68,1.79,
C.neoformans,13,10,E,Pivampicillin,95.98,58.31,39.25,37.67,yes
C.neoformans,14,4,B,Pivmecillinam hydrochloride,96.15,125.71,-30.74,-29.56,
C.neoformans,13,3,D,Pizotifen malate,121.6,86.03,29.25,35.56,
C.neoformans,10,3,G,Podophyllotoxin,93.23,105.32,-12.96,-12.08,
C.neoformans,5,3,B,Practolol,93.08,95.33,-2.42,-2.25,
C.neoformans,12,4,G,Pralidoxime chloride,92.97,102.84,-10.62,-9.87,
C.neoformans,9,7,H,Pramoxine hydrochloride,98.3,17.79,81.9,80.51,yes
C.neoformans,4,11,B,Praziquantel,104.29,76.89,26.27,27.4,
C.neoformans,12,8,G,Prazosin hydrochloride,112.82,104.43,7.44,8.39,
C.neoformans,14,5,A,Prednicarbate,97,103.28,-6.47,-6.28,
C.neoformans,4,5,D,Prednisolone,94.33,139.74,-48.14,-45.41,
C.neoformans,1,8,H,Prednisone,87.44,111.66,-27.7,-24.22,
C.neoformans,7,7,G,Pregnenolone,95.75,88.71,7.35,7.04,
C.neoformans,7,11,H,Prenylamine lactate,121.12,87.08,28.11,34.04,
C.neoformans,10,10,H,Pridinol methanesulfonate salt,95.85,105.34,-9.91,-9.49,
C.neoformans,3,10,D,Prilocaine hydrochloride,92.24,101.79,-10.35,-9.54,
