#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:concatenate" name="distribution">
#            <parameter id="ucedMean.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:concatenate" id="ExponentialRelaxedClock.c:concatenate" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:concatenate">
#                <Exponential id="Exponential.c:concatenate" name="distr">
#                    <parameter id="UCExpLambda.c:concatenate" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="18" id="expRateCategories.c:concatenate" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
4944000	-81918.20545887029	-81830.33829118487	-87.86716768540703	-81830.33829118487	10616.753193959563	1	0.0	409.7112718061498	0	0.0	10616.753193959563	0	0.0	7809.376505371211	0	0.0	10616.753193959563	1.2243720554224935E-4	6.569272692162608E-5	2.3387581086791068E-8	1.2199563942486902	-80.95941240642489	1.8047495143491828E-4	0.6218588960319454
4945000	-81921.67740692958	-81829.45352598839	-92.22388094118656	-81829.45352598839	13289.088909071437	1	0.0	483.3709361275595	0	0.0	13289.088909071437	0	0.0	10038.168820945948	0	0.0	13289.088909071437	1.0002616252873272E-4	5.2190419830232394E-5	1.5120316992848604E-8	1.1735859908030317	-85.31612566220443	2.809632699049183E-4	0.0022217931386190938
4946000	-81917.97052262563	-81829.42520270137	-88.54531992425692	-81829.42520270137	12546.104198243735	1	0.0	447.5910185426498	0	0.0	12546.104198243735	0	0.0	9007.144193638751	0	0.0	12546.104198243735	1.0909314333526474E-4	5.655394826452926E-5	1.7891168816372282E-8	1.200542610612888	-81.63756464527478	1.613542410117868E-4	0.7994619785826754
4947000	-81920.92091036041	-81832.96391342064	-87.95699693976421	-81832.96391342064	10127.495773710016	1	0.0	388.51435985868716	0	0.0	10127.495773710016	0	0.0	8399.556627469145	0	0.0	10127.495773710016	1.2055663615148457E-4	6.630586692806064E-5	2.2092363911018624E-8	1.2479778816089997	-81.04924166078207	2.005067029842446E-4	0.5646518998475165
4948000	-81923.15111968397	-81832.1183613281	-91.03275835587348	-81832.1183613281	12814.98874863321	1	0.0	530.0986762029015	0	0.0	12814.98874863321	0	0.0	10969.546682530596	0	0.0	12814.98874863321	9.101748502836605E-5	5.222779630157973E-5	1.2128916922399004E-8	1.1472558910799484	-84.12500307689135	2.3426698685281006E-4	0.4328783127383602
4949000	-81922.99722330122	-81836.2102183658	-86.78700493542003	-81836.2102183658	9912.029437486528	1	0.0	332.3229456949015	0	0.0	9912.029437486528	0	0.0	8170.977639647165	0	0.0	9912.029437486528	1.234387955621429E-4	6.98662603559403E-5	2.2908004013536785E-8	1.201156478196201	-79.87924965643789	1.9774730748451733E-4	0.8014168513804082
4950000	-81920.55317825412	-81832.20229304409	-88.35088521002996	-81832.20229304409	9070.525113075157	1	0.0	339.03722736486486	0	0.0	9070.525113075157	0	0.0	7734.252591433043	0	0.0	9070.525113075157	1.3283047149525372E-4	7.450554271436789E-5	2.6596127049837095E-8	1.2978104350101014	-81.44312993104782	3.465985158144577E-4	0.23006616720675455
4951000	-81922.88963655665	-81837.1037049913	-85.7859315653433	-81837.1037049913	8357.816245533297	0	0.0	323.5398644631313	0	0.0	8357.816245533297	0	0.0	6896.291442248514	0	0.0	8357.816245533297	1.435643413905996E-4	8.058864494855476E-5	3.150299505791493E-8	1.3320098248457093	-78.87817628636117	2.6470981362040116E-4	0.8826821093349659
4952000	-81917.03063261468	-81832.29385564836	-84.73677696632063	-81832.29385564836	7117.4391117462965	1	0.0	292.0716644787847	0	0.0	7117.4391117462965	0	0.0	6442.553460313592	0	0.0	7117.4391117462965	1.4882439874999798E-4	8.99210862777995E-5	3.268358376255168E-8	1.2619164220988508	-77.8290216873385	3.1252759656940526E-4	0.812635702981829
4953000	-81920.01052390781	-81834.01993739924	-85.99058650857468	-81834.01993739924	8146.525895013701	1	0.0	321.20853881715857	0	0.0	8146.525895013701	0	0.0	7247.963007323112	0	0.0	8146.525895013701	1.37033801356253E-4	8.112762831476567E-5	2.7710018025569477E-8	1.261916422098851	-79.08283122959254	2.018974162213987E-4	0.6468038482144737
4954000	-81924.04476456986	-81837.06592226704	-86.97884230282308	-81837.06592226704	8275.408331798972	1	0.0	309.95654559433797	0	0.0	8275.408331798972	0	0.0	7265.610879429882	0	0.0	8275.408331798972	1.2635512808271927E-4	7.709848413703177E-5	2.3055154774960455E-8	1.1610551924479662	-80.07108702384095	1.7899492726642993E-4	0.5300278104776227
4955000	-81921.31867165412	-81830.8901470601	-90.42852459403332	-81830.8901470601	9478.700224810395	1	0.0	347.96773983060353	0	0.0	9478.700224810395	0	0.0	8119.123006466794	0	0.0	9478.700224810395	1.2273999050716128E-4	7.017778390661233E-5	2.2589844773897362E-8	1.159425983178689	-83.52076931505118	3.8210087693825657E-4	0.9123476465073033
4956000	-81920.17011871231	-81833.98093294849	-86.18918576383106	-81833.98093294849	9770.894574426355	1	0.0	348.33770860718505	0	0.0	9770.894574426355	0	0.0	8369.594748327621	0	0.0	9770.894574426355	1.1770880889925788E-4	6.817324502558673E-5	1.9862993059293595E-8	1.1222836716210198	-79.28143048484893	8.79287612170669E-5	0.8914557635089063
4957000	-81921.1329083485	-81827.9330999543	-93.19980839420097	-81827.9330999543	16123.835268100778	1	0.0	581.3165915774198	0	0.0	16123.835268100778	0	0.0	14375.863532856978	0	0.0	16123.835268100778	6.935311916805944E-5	4.065708522887064E-5	7.116070786462358E-9	1.1380748793186914	-86.29205311521883	1.885205389959524E-4	0.42299782678516484
4958000	-81928.33380272359	-81831.9746083549	-96.35919436869438	-81831.9746083549	22360.57853859609	1	0.0	817.3685841151345	0	0.0	22360.57853859609	0	0.0	20049.31949596126	0	0.0	22360.57853859609	4.866840664319113E-5	2.953404168561448E-5	3.2124144036198683E-9	1.1084470618513578	-89.45143908971224	1.5070548475528228E-4	0.5296690126635304
4959000	-81917.80378813349	-81831.73089514853	-86.07289298495544	-81831.73089514853	7784.128993866923	1	0.0	273.06427970407356	0	0.0	7784.128993866923	0	0.0	6847.955037921414	0	0.0	7784.128993866923	1.457919993246925E-4	8.443299930610867E-5	2.8662908299459E-8	1.1025636316202019	-79.16513770597331	3.805650857567296E-4	0.8382229374013588
4960000	-81914.88790082472	-81830.3730427277	-84.51485809701798	-81830.3730427277	7775.619893417986	1	0.0	309.16011773090634	0	0.0	7775.619893417986	0	0.0	7129.408453271469	0	0.0	7775.619893417986	1.4509900404061952E-4	8.39434118829924E-5	2.8759913994261365E-8	1.1147130924926019	-77.60710281803584	9.648602226912608E-5	0.888373426530968
4961000	-81912.79583948287	-81828.87805973101	-83.91777975186447	-81828.87805973101	7206.101408538729	1	0.0	298.0726601030791	0	0.0	7206.101408538729	0	0.0	6602.899136726909	0	0.0	7206.101408538729	1.5323130940210998E-4	9.065165377807798E-5	3.1281403001341475E-8	1.077473391484271	-77.01002447288234	1.6564802622683265E-4	0.8519539394418868
4962000	-81914.79061986538	-81830.40145243122	-84.38916743415645	-81830.40145243122	7604.0252994980265	1	0.0	293.7557295441397	0	0.0	7604.0252994980265	0	0.0	6900.6310600382785	0	0.0	7604.0252994980265	1.4450394577745712E-4	8.633150132772163E-5	2.8281308126113206E-8	1.07968535367674	-77.48141215517431	1.8310139166179728E-4	0.8519539394418868
4963000	-81914.31569053614	-81830.12402460801	-84.19166592812904	-81830.12402460801	7260.1428007012355	0	0.0	274.3460825009542	0	0.0	7260.1428007012355	0	0.0	6640.8006477219205	0	0.0	7260.1428007012355	1.4730764429245481E-4	8.862167015128996E-5	3.086545268566134E-8	1.1434806555682628	-77.2839106491469	2.3426868026405785E-4	0.8519539394418868
4964000	-81919.15231950712	-81833.24476979105	-85.90754971606111	-81833.24476979105	8917.27633424495	1	0.0	402.8518334953759	0	0.0	8917.27633424495	0	0.0	7889.00403185367	0	0.0	8917.27633424495	1.2408322622233406E-4	7.372302874392641E-5	2.1228006107146755E-8	1.1059347034535412	-78.99979443707898	1.0436496961793253E-4	0.8614785547963325
4965000	-81919.09229994885	-81831.04516258699	-88.0471373618594	-81831.04516258699	10872.01213961785	1	0.0	442.7479767312225	0	0.0	10872.01213961785	0	0.0	9144.714734831816	0	0.0	10872.01213961785	1.1223972939378842E-4	6.148117676723808E-5	1.7864966957018985E-8	1.1694826759154855	-81.13938208287726	1.8808153138509754E-4	0.683277994199294
4966000	-81920.11739146318	-81830.22642224467	-89.89096921850832	-81830.22642224467	11947.016834611371	1	0.0	469.3393689392684	0	0.0	11947.016834611371	0	0.0	9249.834456120543	0	0.0	11947.016834611371	1.0725882365618305E-4	5.804776367002008E-5	1.6315084416594806E-8	1.0976431313051243	-82.98321393952618	2.2295132611454746E-4	0.3710125777706884
4967000	-81930.26607193345	-81837.88399862658	-92.38207330687129	-81837.88399862658	20059.100173637748	1	0.0	636.335429606135	0	0.0	20059.100173637748	0	0.0	14939.668853039913	0	0.0	20059.100173637748	6.502214310722278E-5	3.473664572187237E-5	6.211677975147245E-9	1.2083226993542133	-85.47431802788915	7.936813333633254E-5	0.8123216161889897
4968000	-81914.87090394192	-81829.88412160715	-84.98678233477092	-81829.88412160715	8750.45427591957	1	0.0	291.1461613227177	0	0.0	8750.45427591957	0	0.0	6775.466224168901	0	0.0	8750.45427591957	1.4831941792371086E-4	7.930658669850781E-5	3.189806725395635E-8	1.217908952601663	-78.07902705578879	2.1258523032714123E-4	0.8488244705167161
4969000	-81920.58342910696	-81830.0076380219	-90.57579108507315	-81830.0076380219	12916.224953329027	1	0.0	398.7882789813462	0	0.0	12916.224953329027	0	0.0	9559.200716180021	0	0.0	12916.224953329027	1.022194290578957E-4	5.430107617373133E-5	1.381623400059338E-8	1.0391190012083236	-83.66803580609101	1.452755157381604E-4	0.39478210071851866
4970000	-81917.92350097197	-81830.80793052155	-87.11557045041492	-81830.80793052155	8570.989745782044	1	0.0	349.8590950206253	0	0.0	8570.989745782044	0	0.0	7626.306610579245	0	0.0	8570.989745782044	1.3056703360344777E-4	7.641948752592833E-5	2.1632751205318043E-8	0.9456682964326112	-80.20781517143278	3.5173654273012566E-4	0.7899805340412211
4971000	-81921.01492655008	-81834.8186027579	-86.19632379217174	-81834.8186027579	8481.154957548984	1	0.0	363.66599496831986	0	0.0	8481.154957548984	0	0.0	7156.29441089443	0	0.0	8481.154957548984	1.3607153833950617E-4	7.940565892431798E-5	2.579851054597231E-8	1.140816999301492	-79.2885685131896	2.9925434779722976E-4	0.7374084378975391
4972000	-81924.63148895187	-81832.87872714216	-91.7527618097129	-81832.87872714216	17754.034390996014	1	0.0	782.847055623103	0	0.0	17754.034390996014	0	0.0	15951.50424582566	0	0.0	17754.034390996014	6.315829131851867E-5	3.7031817973445344E-5	5.573320464112467E-9	1.089553119165836	-84.84500653073076	5.84333251935681E-5	0.9274067418576716
4973000	-81918.66881322084	-81831.41467360336	-87.25413961747964	-81831.41467360336	7755.996975010654	1	0.0	355.457902830792	0	0.0	7755.996975010654	0	0.0	7020.883701392497	0	0.0	7755.996975010654	1.426101160079818E-4	8.314253547678173E-5	2.8903252913330357E-8	1.1712869432605175	-80.3463843384975	3.511447308083317E-4	0.15262453260982797
4974000	-81924.45470005383	-81830.13602200901	-94.31867804481911	-81830.13602200901	24229.734022992438	1	0.0	1098.3794763875198	0	0.0	24229.734022992438	0	0.0	20863.49040209998	0	0.0	24229.734022992438	4.658578063563167E-5	2.739826235927128E-5	3.240771107486348E-9	1.2852041186866934	-87.41092276583697	2.0315475320297568E-5	0.9659889978414531
4975000	-81921.95954995636	-81829.87601320988	-92.08353674647414	-81829.87601320988	18457.271009377964	1	0.0	787.2289884302452	0	0.0	18457.271009377964	0	0.0	16674.809228513564	0	0.0	18457.271009377964	6.11155278322958E-5	3.535586346710033E-5	5.36717396325857E-9	1.1554447473965535	-85.175781467492	2.4157453370824185E-5	0.9819981481602055
4976000	-81921.66931005375	-81830.92996545586	-90.73934459789459	-81830.92996545586	12905.327343415813	1	0.0	550.1393178025938	0	0.0	12905.327343415813	0	0.0	11487.267804466455	0	0.0	12905.327343415813	8.803299047768427E-5	5.1854448596013386E-5	1.0537250750402188E-8	1.0598236216444563	-83.83158931891245	4.647592953422111E-6	0.9819981481602055
4977000	-81918.08434889183	-81833.12084099538	-84.96350789644877	-81833.12084099538	8739.557731660167	1	0.0	343.4617887982728	0	0.0	8739.557731660167	0	0.0	7720.577671856334	0	0.0	8739.557731660167	1.2465711532718633E-4	7.531766476747597E-5	2.1491249523617408E-8	1.1274309908105886	-78.05575261746664	2.626534495435566E-5	0.9819981481602055
4978000	-81917.06729687795	-81833.32684524021	-83.74045163774178	-81833.32684524021	7684.742967263179	1	0.0	306.24375099784226	0	0.0	7684.742967263179	0	0.0	6801.820517342878	0	0.0	7684.742967263179	1.4412971083205996E-4	8.419444482278418E-5	2.872567830203613E-8	1.1274729742761804	-76.83269635875965	2.5129997472558614E-5	0.9819981481602055
4979000	-81928.79426167683	-81836.27070076214	-92.5235609146975	-81836.27070076214	16931.783583222517	1	0.0	586.9387246490029	0	0.0	16931.783583222517	0	0.0	14999.206180691077	0	0.0	16931.783583222517	6.66620061548776E-5	3.88249344798329E-5	6.221913726030615E-9	1.1606676467684982	-85.61580563571536	6.35595166026649E-5	0.9759959705600719
4980000	-81920.94555800552	-81835.65016169596	-85.29539630956248	-81835.65016169596	8346.216588259624	1	0.0	293.95478575035753	0	0.0	8346.216588259624	0	0.0	7052.801235211556	0	0.0	8346.216588259624	1.3275327142828766E-4	7.890802374070716E-5	2.552270007669883E-8	1.1729179523757438	-78.38764103058034	9.47135700435478E-5	0.9759959705600719
4981000	-81922.66294095971	-81834.8501339817	-87.81280697800088	-81834.8501339817	8429.033677553187	1	0.0	324.95736455932683	0	0.0	8429.033677553187	0	0.0	7303.042638121278	0	0.0	8429.033677553187	1.3828521209447467E-4	7.998889239892314E-5	2.5117367266227822E-8	1.0463342212767033	-80.90505169901874	4.034510214713867E-4	0.29228076002112124
4982000	-81915.92754116273	-81829.9798525975	-85.947688565229	-81829.9798525975	8371.82985373624	1	0.0	345.0708963780854	0	0.0	8371.82985373624	0	0.0	6858.240069732395	0	0.0	8371.82985373624	1.4093477733665227E-4	7.995623464174307E-5	2.6391152847577785E-8	1.032241340600718	-79.03993328624686	2.3678473140599905E-4	0.6290548822271043
4983000	-81915.32522679996	-81828.63399589223	-86.69123090772676	-81828.63399589223	9363.702972033136	1	0.0	377.32297135830174	0	0.0	9363.702972033136	0	0.0	7753.97904069534	0	0.0	9363.702972033136	1.2827808093541577E-4	7.190115466844762E-5	2.2528234251391785E-8	1.1116418547691895	-79.78347562874463	2.4076672434844562E-4	0.7116676126526736
4984000	-81923.76852437237	-81829.11769505673	-94.65082931563643	-81829.11769505673	23150.921846637124	1	0.0	867.0211119061097	0	0.0	23150.921846637124	0	0.0	20053.987371642677	0	0.0	23150.921846637124	5.0147811077851894E-5	2.8586466114991467E-5	3.451409305137207E-9	1.0608810845684522	-87.74307403665429	8.844830286846644E-5	0.7780060026861517
4985000	-81916.3323314108	-81830.13845965288	-86.19387175792434	-81830.13845965288	10026.493670919657	1	0.0	367.5407679438536	0	0.0	10026.493670919657	0	0.0	8448.44852585446	0	0.0	10026.493670919657	1.1377121434974534E-4	6.555293329871358E-5	1.792375700785142E-8	1.0398173642103572	-79.2861164789422	4.399570050021365E-5	0.9470908628236101
4986000	-81920.9381922996	-81829.1223213603	-91.81587093930135	-81829.1223213603	18421.597485577473	1	0.0	762.5858863865893	0	0.0	18421.597485577473	0	0.0	16185.283229990458	0	0.0	18421.597485577473	6.19424330790009E-5	3.5425491727299836E-5	5.513529283848171E-9	1.2047475453639582	-84.90811566031921	4.759719116072956E-5	0.9470908628236101
4987000	-81920.31983818772	-81835.2592393998	-85.06059878791156	-81835.2592393998	8368.474334830711	1	0.0	371.7671904837664	0	0.0	8368.474334830711	0	0.0	7502.3689526458065	0	0.0	8368.474334830711	1.3512472278673053E-4	7.812091364273226E-5	2.6913080123970352E-8	1.2362488198056316	-78.15284350892942	9.353374360369854E-5	0.94931711467292
4988000	-81916.95415768567	-81832.7086293487	-84.24552833698483	-81832.7086293487	7849.406434202796	0	0.0	327.63476902559546	0	0.0	7849.406434202796	0	0.0	7002.402451755876	0	0.0	7849.406434202796	1.4512450480052238E-4	8.496422816440239E-5	3.060207396662732E-8	1.229127766055091	-77.3377730580027	1.0073928391023889E-4	0.9504256254992249
4989000	-81920.20356853744	-81831.41027577074	-88.79329276669284	-81831.41027577074	11943.792350820457	1	0.0	492.6739970863771	0	0.0	11943.792350820457	0	0.0	11421.408463478385	0	0.0	11943.792350820457	9.326938271068883E-5	5.439126043179845E-5	1.2509753922312353E-8	1.1890536406347851	-81.8855374877107	1.315746190043283E-4	0.8092607702632035
4990000	-81922.36386729032	-81837.61376442968	-84.75010286062786	-81837.61376442968	6896.674501985407	1	0.0	304.23694470605676	0	0.0	6896.674501985407	0	0.0	6548.909689812163	0	0.0	6896.674501985407	1.6276978933721706E-4	9.250568321296718E-5	3.8412924153445203E-8	1.2181811990189875	-77.84234758164573	3.684740808869037E-4	0.7031970814874718
4991000	-81920.13244273954	-81831.5208683869	-88.61157435264637	-81831.5208683869	10827.58087924632	1	0.0	526.0113200606571	0	0.0	10827.58087924632	0	0.0	10103.101364932516	0	0.0	10827.58087924632	1.0010270864510249E-4	5.916328700789668E-5	1.445789631362739E-8	1.1979497048956715	-81.70381907366423	1.7089311638804764E-4	0.7095291275194454
4992000	-81916.0066496131	-81829.69783252737	-86.30881708573908	-81829.69783252737	9055.814592256442	1	0.0	502.99730194962365	0	0.0	9055.814592256442	0	0.0	8669.668889341327	0	0.0	9055.814592256442	1.1836268927643735E-4	6.983628549178151E-5	1.9883364479406054E-8	1.169205190681072	-79.40106180675694	6.966903144223507E-5	0.9176492111460339
4993000	-81919.84222160085	-81830.5275973714	-89.3146242294531	-81830.5275973714	12878.28562634642	1	0.0	695.005701872417	0	0.0	12878.28562634642	0	0.0	12322.13837552663	0	0.0	12878.28562634642	8.343285219247739E-5	4.9433069195606424E-5	9.984840467052192E-9	1.1117603809148426	-82.40686895047097	6.150167921420543E-5	0.9176492111460339
4994000	-81916.92916520756	-81830.95210414845	-85.97706105910514	-81830.95210414845	7432.717333467663	1	0.0	440.48282961687323	0	0.0	7432.717333467663	0	0.0	7174.687556527694	0	0.0	7432.717333467663	1.4120449200077988E-4	8.558110477567637E-5	2.8844421292419886E-8	1.0993335801152253	-79.069305780123	3.30436625122595E-4	0.7869505914144511
4995000	-81921.85647973305	-81834.51323959546	-87.34324013759351	-81834.51323959546	9347.98579005409	1	0.0	462.28634334473594	0	0.0	9347.98579005409	0	0.0	9106.987790667914	0	0.0	9347.98579005409	1.0773353021586228E-4	6.693759960294557E-5	1.6896793016108773E-8	1.1222497357695738	-80.43548485861137	2.0098032357221545E-4	0.8519706186223507
4996000	-81919.78894686972	-81832.04538061749	-87.74356625223136	-81832.04538061749	9777.88990011718	1	0.0	482.17177207151855	0	0.0	9777.88990011718	0	0.0	9559.988874466075	0	0.0	9777.88990011718	1.0575115972587082E-4	6.488464494124652E-5	1.7388356796790094E-8	1.1282057717652778	-80.83581097324922	1.5452680871943844E-4	0.7218155101108497
4997000	-81915.84667799479	-81828.34007234068	-87.50660565411472	-81828.34007234068	8520.565541247242	1	0.0	417.0590895871998	0	0.0	8520.565541247242	0	0.0	8351.794097456717	0	0.0	8520.565541247242	1.2100646273827778E-4	7.427449413721002E-5	2.2616543846436355E-8	1.1025823601563745	-80.59885037513259	2.3478126502631975E-4	0.462157928944924
4998000	-81917.85580252085	-81832.02066435425	-85.83513816660586	-81832.02066435425	7102.7387152118645	1	0.0	378.7393094997085	0	0.0	7102.7387152118645	0	0.0	6944.04266967357	0	0.0	7102.7387152118645	1.4259955738840784E-4	8.956639369929992E-5	3.062289902038721E-8	1.0943940207337823	-78.92738288762372	1.5546972720448406E-4	0.6542820324841655
4999000	-81922.77787306397	-81834.53406743653	-88.24380562744538	-81834.53406743653	9831.274448516106	1	0.0	575.2008034809883	0	0.0	9831.274448516106	0	0.0	9594.015718813327	0	0.0	9831.274448516106	1.0332446473222802E-4	6.456872377066411E-5	1.4644828694749807E-8	1.015251503922267	-81.33605034846325	2.2350106865073343E-4	0.7859153647705396
5000000	-81914.66733541762	-81829.07826614552	-85.58906927210354	-81829.07826614552	7810.210250045644	1	0.0	474.25571200422587	0	0.0	7810.210250045644	0	0.0	7644.968269488764	0	0.0	7810.210250045644	1.3490977089162758E-4	8.037756233308948E-5	2.5719854428017495E-8	1.0147190986889028	-78.6813139931214	2.162094603452556E-4	0.8485946488625192
5001000	-81917.55367154177	-81829.16437697137	-88.38929457040103	-81829.16437697137	9979.641775098393	1	0.0	583.14713377869	0	0.0	9979.641775098393	0	0.0	9685.394544648569	0	0.0	9979.641775098393	1.0733525789297617E-4	6.362366239201203E-5	1.4830879749501173E-8	0.8651806406211965	-81.4815392914189	2.333292595735757E-4	0.8284004986820445
5002000	-81915.14299285207	-81829.69292897775	-85.45006387431627	-81829.69292897775	7443.692545729249	1	0.0	452.81196152285315	0	0.0	7443.692545729249	0	0.0	7168.825484732271	0	0.0	7443.692545729249	1.4312288452723645E-4	8.453810790690604E-5	2.7884603820200386E-8	0.9316834065453079	-78.54230859533413	2.668789654222517E-4	0.865965441708044
5003000	-81923.34272195146	-81831.2089435288	-92.13377842264447	-81831.2089435288	13835.545130121518	1	0.0	822.7242857274791	0	0.0	13835.545130121518	0	0.0	13153.008742977147	0	0.0	13835.545130121518	7.749888830066895E-5	4.568342585762499E-5	8.554936205911351E-9	1.0130881248236356	-85.22602314366233	1.7966898125225736E-4	0.355958262480049
5004000	-81916.84718611157	-81827.22087459589	-89.62631151568152	-81827.22087459589	8427.693643062654	1	0.0	480.1324306540246	0	0.0	8427.693643062654	0	0.0	8102.633766215994	0	0.0	8427.693643062654	1.2741498433579813E-4	7.54885300994579E-5	2.1358765441620593E-8	1.0222659384633954	-82.71855623669938	5.009203546577728E-4	0.18903688303217112
5005000	-81916.6889131461	-81829.11150751487	-87.57740563123414	-81829.11150751487	8516.32428435089	1	0.0	519.7066205687003	0	0.0	8516.32428435089	0	0.0	8227.556545576601	0	0.0	8516.32428435089	1.2319983199762902E-4	7.405033545241384E-5	1.915936283504164E-8	0.937518595410318	-80.669650352252	3.2309529361692116E-4	0.5809720747852255
5006000	-81920.94814160206	-81831.91876976399	-89.02937183807565	-81831.91876976399	10521.487039455473	1	0.0	587.1016384471407	0	0.0	10521.487039455473	0	0.0	9520.02374407484	0	0.0	10521.487039455473	1.0137156838684286E-4	6.093137009605095E-5	1.3660829264088888E-8	1.1036903757328531	-82.12161655909351	2.544742773851893E-4	0.6223879908236911
