drug_pair;Drug1;Drug2;drugdrug;code_3letter1;code_3letter2;drug_cat;drug_category1;drug_category2;categorycategory;targ;targeted_cellular_process1;targeted_cellular_process2;processprocess;us;use1;use2;useuse;ebw;ecr;seo;stm;pae;pau;int_sign_ebw;int_sign_ecr;int_sign_seo;int_sign_stm;int_sign_pae;int_sign_pau;ebw_g;ecr_g;seo_g;stm_g;pae_g;pau_g;sum_g;SR_ebw_D1;SR_ecr_D1;SR_stm_D1;SR_seo_D1;SR_pae_D1;SR_pau_D1;SR_ebw_D2;SR_ecr_D2;SR_stm_D2;SR_seo_D2;SR_pae_D2;SR_pau_D2;SR_ebw;SR_ecr;SR_stm;SR_seo;SR_pae;SR_pau;SR_score_ebw;SR_score_ecr;SR_score_stm;SR_score_seo;SR_score_pae;SR_score_pau;SR_score_total;HDC_ebw_D1;HDC_ecr_D1;HDC_stm_D1;HDC_seo_D1;HDC_pae_D1;HDC_pau_D1;LF_ebw_D1;LF_ecr_D1;LF_stm_D1;LF_seo_D1;LF_pae_D1;LF_pau_D1;HDC_ebw_D2;HDC_ecr_D2;HDC_stm_D2;HDC_seo_D2;HDC_pae_D2;HDC_pau_D2;LF_ebw_D2;LF_ecr_D2;LF_stm_D2;LF_seo_D2;LF_pae_D2;LF_pau_D2
Chloramphenicol_Procaine;Chloramphenicol;Procaine;Chloramphenicol-Procaine;CHL;PRC;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,106504369;-0,042904329;-0,086890197;-0,238325263;-0,210660724;-0,075914891;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;R;S;S;S;S;S;S;S;SS;SS;SS;SS;RS;SS;-1;-1;-1;-1;0;-1;-5;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Chloramphenicol_Loperamide;Chloramphenicol;Loperamide;Chloramphenicol-Loperamide;CHL;LOP;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,056438337;0,062032131;0,042135274;0,079533549;0,077041763;0,046620538;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;R;S;S;S;R;R;R;R;SS;SS;SR;SR;RR;SR;-1;-1;0;0;1;0;-1;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,59;0,66;0,82;0,85;0,71;0,79
Chloramphenicol_PMS;Chloramphenicol;PMS;Chloramphenicol-PMS;CHL;PMS;0;other protein synthesis inhibitor;oxidative stress;other protein synthesis inhibitor-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,142034605;-0,145853101;0,188369322;0,101349754;NA;NA;Antagonism;Additivity;Antagonism;Antagonism;Additivity;Additivity;1;0;1;1;0;0;3;S;S;S;S;R;S;S;S;R;S;R;R;SS;SS;SR;SS;RR;SR;-1;-1;0;-1;1;0;-2;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
Chloramphenicol_Pyocyanin;Chloramphenicol;Pyocyanin;Chloramphenicol-Pyocyanin;CHL;PYO;0;other protein synthesis inhibitor;oxidative stress;other protein synthesis inhibitor-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,147904303;-0,130480294;0,213516374;0,134494124;NA;NA;Antagonism;Additivity;Antagonism;Additivity;Additivity;Additivity;1;0;1;0;0;0;2;S;S;S;S;R;S;S;S;S;R;R;R;SS;SS;SS;SR;RR;SR;-1;-1;-1;0;1;0;-2;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Chloramphenicol_Pseudomonic acid;Chloramphenicol;Pseudomonic acid;Chloramphenicol-Pseudomonic acid;CHL;PSA;0;other protein synthesis inhibitor;oxidative stress;other protein synthesis inhibitor-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,051794635;0,076953956;0,071707313;0,075273093;NA;NA;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;R;S;R;S;R;R;R;R;SR;SS;SR;SR;RR;SR;0;-1;0;0;1;0;0;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;2,000;2,000;1,000;1,000;NA;NA;0,71;0,60;0,72;0,84;NA;NA
Chloramphenicol_Meropenem;Chloramphenicol;Meropenem;Chloramphenicol-Meropenem;CHL;MEM;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,139886588;0,215745151;0,129537768;0,142255159;0,089799363;0,050167243;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;S;S;R;S;S;S;S;S;S;S;SS;SS;SS;SS;RS;SS;-1;-1;-1;-1;0;-1;-5;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
Chloramphenicol_Colistin;Chloramphenicol;Colistin;Chloramphenicol-Colistin;CHL;CST;0;other protein synthesis inhibitor;LPS;LPS-other protein synthesis inhibitor;0;protein synthesis inhibitor;membrane;membrane-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,103338438;0,286725604;0,067921430;-0,074415992;0,029004322;0,044218738;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;S;S;R;S;R;R;R;R;S;S;SR;SR;SR;SR;RS;SS;0;0;0;0;0;-1;-1;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;0,400;0,400;0,600;0,600;1,250;1,250;0,84;0,97;0,99;0,92;0,00;0,00
Chloramphenicol_Gentamicin;Chloramphenicol;Gentamicin;Chloramphenicol-Gentamicin;CHL;GEN;0;other protein synthesis inhibitor;aminoglycoside;aminoglycoside-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,080039493;-0,093761443;0,137396078;0,149696699;0,101827706;0,003663568;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;R;S;S;S;S;S;S;S;SS;SS;SS;SS;RS;SS;-1;-1;-1;-1;0;-1;-5;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;1,000;1,000;1,500;1,500;1,500;1,500;0,01;0,67;0,00;0,50;0,00;0,00
Chloramphenicol_Metformin;Chloramphenicol;Metformin;Chloramphenicol-Metformin;CHL;MF;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,156725606;0,229636943;0,035059577;-0,071820738;-0,017877317;0,025086580;Antagonism;Antagonism;Additivity;Additivity;Additivity;Additivity;1;1;0;0;0;0;2;S;S;S;S;R;S;S;S;S;S;S;S;SS;SS;SS;SS;RS;SS;-1;-1;-1;-1;0;-1;-5;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;12916,000;12916,000;38748,000;38748,000;25832,000;25832,000;0,54;0,27;0,67;0,63;0,48;0,58
Chloramphenicol_Phenformin;Chloramphenicol;Phenformin;Chloramphenicol-Phenformin;CHL;PHM;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;-0,045226955;0,142793654;-0,083921779;-0,063578041;-0,038304285;0,014073514;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;R;S;R;R;R;R;R;S;SR;SR;SR;SR;RR;SS;0;0;0;0;1;-1;0;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;3,000;3,000;20,000;20,000;10,000;10,000;0,95;1,00;1,00;1,00;1,00;0,00
Chloramphenicol_Streptozotocin;Chloramphenicol;Streptozotocin;Chloramphenicol-Streptozotocin;CHL;STZ;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,127268857;-0,192910718;0,067347862;0,138463278;-0,046013069;0,036576338;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;S;S;R;S;R;R;S;R;R;R;SR;SR;SS;SR;RR;SR;0;0;-1;0;1;0;0;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;10,000;10,000;10,000;10,000;10,000;10,000;0,84;0,79;0,55;0,70;1,00;0,98
Chloramphenicol_Ciclopirox;Chloramphenicol;Ciclopirox;Chloramphenicol-Ciclopirox;CHL;CPO;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,151318130;0,229821550;0,117421545;-0,100077700;-0,027500775;0,053002707;Additivity;Antagonism;Antagonism;Additivity;Additivity;Additivity;0;1;1;0;0;0;2;S;S;S;S;R;S;S;S;S;S;S;R;SS;SS;SS;SS;RS;SR;-1;-1;-1;-1;0;0;-4;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;10,000;10,000;10,000;10,000;10,000;10,000;0,27;0,15;0,30;0,27;0,58;0,75
Chloramphenicol_Moxifloxacin;Chloramphenicol;Moxifloxacin;Chloramphenicol-Moxifloxacin;CHL;MXF;0;other protein synthesis inhibitor;quinolones;other protein synthesis inhibitor-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,225977117;0,131222506;0,272118406;0,156974149;-0,015081538;0,026301338;Additivity;Additivity;Antagonism;Antagonism;Additivity;Additivity;0;0;1;1;0;0;2;S;S;S;S;R;S;S;S;S;S;R;S;SS;SS;SS;SS;RR;SS;-1;-1;-1;-1;1;-1;-4;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;0,080;0,080;0,080;0,080;0,500;0,500;0,00;0,04;0,64;0,00;0,96;0,67
Chloramphenicol_Phleomycin;Chloramphenicol;Phleomycin;Chloramphenicol-Phleomycin;CHL;PLM;0;other protein synthesis inhibitor;multiple;multiple-other protein synthesis inhibitor;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,123153295;0,165437620;0,106690343;0,217522216;0,041272586;0,026337676;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;S;S;R;S;S;S;S;S;R;R;SS;SS;SS;SS;RR;SR;-1;-1;-1;-1;1;0;-3;1,000;1,000;1,000;1,000;4,000;4,000;0,51;0,00;0,63;0,63;0,87;0,00;5,000;5,000;5,000;5,000;0,625;0,625;0,17;0,16;0,00;0,54;1,00;1,00
Clindamycin_Piperacillin;Clindamycin;Piperacillin;Clindamycin-Piperacillin;CLI;PIP;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,082025690;-0,126996662;0,095003989;0,059727775;0,068208328;0,023410566;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;R;S;S;S;S;S;RR;RS;SS;SS;RS;RS;1;0;-1;-1;0;0;-1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,300;0,300;1,000;1,000;2,000;3,000;0,80;0,68;0,60;0,62;0,00;0,00
Clindamycin_Penicillin G;Clindamycin;Penicillin G;Clindamycin-Penicillin G;CLI;PEN;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,055055995;0,039546184;0,056892785;0,085010397;-0,074803247;-0,037682550;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;R;S;S;S;R;R;RR;RS;SS;SS;RR;RR;1;0;-1;-1;1;1;1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;5,000;5,000;1,250;1,250;10,000;10,000;0,80;0,67;0,62;0,62;0,93;0,91
Clindamycin_Imipenem;Clindamycin;Imipenem;Clindamycin-Imipenem;CLI;IPM;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,067497419;0,037537234;0,063014550;-0,051553597;-0,041362725;-0,033280938;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,125;0,125;0,125;0,125;3,000;0,750;0,28;0,44;0,07;0,00;0,00;0,00
Clindamycin_Mecillinam;Clindamycin;Mecillinam;Clindamycin-Mecillinam;CLI;MEC;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,080675113;0,010926892;0,051627592;-0,050304550;-0,032988536;-0,056217362;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;R;R;RS;RS;SS;SS;RR;RR;0;0;-1;-1;1;1;0;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,060;0,060;0,060;0,060;2,000;2,000;0,00;0,00;0,00;0,00;0,90;0,91
Clindamycin_Cycloserine D;Clindamycin;Cycloserine D;Clindamycin-Cycloserine D;CLI;DCS;0;other protein synthesis inhibitor;other cell wall;other cell wall-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,062093433;0,035429175;-0,059669570;-0,074444224;-0,024137887;-0,017381391;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;R;S;R;R;RS;RS;SR;SS;RR;RR;0;0;0;-1;1;1;1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;8,000;8,000;20,000;20,000;35,000;35,000;0,58;0,67;0,89;0,00;0,86;0,84
Clindamycin_Fosfomycin;Clindamycin;Fosfomycin;Clindamycin-Fosfomycin;CLI;FOF;0;other protein synthesis inhibitor;other cell wall;other cell wall-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,106143740;0,176928587;0,062538204;-0,057849554;0,020991260;0,050324043;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;R;S;S;RS;RS;SS;SR;RS;RS;0;0;-1;0;0;0;-1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,100;0,100;0,050;0,050;15,000;5,000;0,39;0,49;0,65;0,77;0,00;0,00
Clindamycin_Mitomycin C;Clindamycin;Mitomycin C;Clindamycin-Mitomycin C;CLI;MMC;0;other protein synthesis inhibitor;other DNA;other DNA-other protein synthesis inhibitor;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,080126703;0,089945237;0,094663517;0,138349380;0,050774973;0,067402207;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,500;0,500;0,250;0,250;1,500;0,200;0,34;0,00;0,33;0,54;0,40;0,00
Clindamycin_Rifampicin;Clindamycin;Rifampicin;Clindamycin-Rifampicin;CLI;RIF;0;other protein synthesis inhibitor;RNA polymerase;other protein synthesis inhibitor-RNA polymerase;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,080071649;-0,042126227;0,025533812;-0,038672257;0,074996420;-0,056222554;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;S;R;RS;RS;SS;SS;RS;RR;0;0;-1;-1;0;1;-1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;8,000;8,000;8,000;8,000;16,000;20,000;0,41;0,00;0,17;0,00;0,00;0,87
Clindamycin_Novobiocin;Clindamycin;Novobiocin;Clindamycin-Novobiocin;CLI;NVB;0;other protein synthesis inhibitor;quinolones;other protein synthesis inhibitor-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,031915927;0,082663486;0,073809340;-0,049906031;0,033436359;0,044210002;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;R;S;R;R;RS;RS;SR;SS;RR;RR;0;0;0;-1;1;1;1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91
Clindamycin_Levofloxacin;Clindamycin;Levofloxacin;Clindamycin-Levofloxacin;CLI;LCX;0;other protein synthesis inhibitor;DNA gyrase;DNA gyrase-other protein synthesis inhibitor;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,026791447;0,056513934;0,037806287;0,018056642;0,049515903;0,000000000;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,040;0,040;0,080;0,080;2,000;0,500;0,00;0,00;0,00;0,00;0,00;0,00
Clindamycin_Trimethoprim;Clindamycin;Trimethoprim;Clindamycin-Trimethoprim;CLI;TMP;0;other protein synthesis inhibitor;folic acid biosynthesis;folic acid biosynthesis-other protein synthesis inhibitor;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,150788294;-0,092744549;0,114049257;-0,047730224;0,027613376;0,047854523;Synergy;Additivity;Additivity;Additivity;Additivity;Additivity;-1;0;0;0;0;0;-1;R;R;S;S;R;R;S;S;S;S;R;R;RS;RS;SS;SS;RR;RR;0;0;-1;-1;1;1;0;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Clindamycin_Doxycycline;Clindamycin;Doxycycline;Clindamycin-Doxycycline;CLI;DOX;0;other protein synthesis inhibitor;tetracycline;other protein synthesis inhibitor-tetracycline;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,148428957;-0,136056902;0,041225498;-0,057085896;-0,022542315;0,021012465;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;R;S;RS;RS;SS;SS;RR;RS;0;0;-1;-1;1;0;-1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,500;0,500;1,000;1,000;4,000;4,000;0,42;0,00;0,55;0,40;0,85;0,50
Clindamycin_Spectinomycin;Clindamycin;Spectinomycin;Clindamycin-Spectinomycin;CLI;SPT;0;other protein synthesis inhibitor;aminoglycoside;aminoglycoside-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,085455197;0,100919792;0,103832700;0,083521662;-0,040465860;0,050109337;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;R;R;S;S;R;R;S;S;S;S;R;S;RS;RS;SS;SS;RR;RS;0;0;-1;-1;1;0;-1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Clindamycin_Tobramycin;Clindamycin;Tobramycin;Clindamycin-Tobramycin;CLI;TOB;0;other protein synthesis inhibitor;aminoglycoside;aminoglycoside-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,142505683;0,050289928;-0,029049872;-0,024732823;-0,125947771;0,025252198;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;R;R;S;S;R;R;S;R;S;R;S;S;RS;RR;SS;SR;RS;RS;0;1;-1;0;0;0;0;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Clindamycin_Erythromycin;Clindamycin;Erythromycin;Clindamycin-Erythromycin;CLI;ERI;0;other protein synthesis inhibitor;macrolide;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,112313540;-0,026179654;0,122290668;0,097968487;-0,022561029;-0,031840261;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59
Clindamycin_Procaine;Clindamycin;Procaine;Clindamycin-Procaine;CLI;PRC;0;other protein synthesis inhibitor;human drug;human drug-other protein synthesis inhibitor;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,025325985;-0,131542778;0,031992859;-0,285638913;0,018056064;-0,029211270;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Clindamycin_PMS;Clindamycin;PMS;Clindamycin-PMS;CLI;PMS;0;other protein synthesis inhibitor;oxidative stress;other protein synthesis inhibitor-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,149408803;-0,087353797;0,107432779;0,051136367;NA;NA;Antagonism;Additivity;Antagonism;Additivity;Additivity;Additivity;1;0;1;0;0;0;2;R;R;S;S;R;R;S;S;R;S;R;R;RS;RS;SR;SS;RR;RR;0;0;0;-1;1;1;1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
Clindamycin_Pyocyanin;Clindamycin;Pyocyanin;Clindamycin-Pyocyanin;CLI;PYO;0;other protein synthesis inhibitor;oxidative stress;other protein synthesis inhibitor-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,122089587;0,053287879;0,137267234;0,057989674;NA;NA;Antagonism;Additivity;Antagonism;Additivity;Additivity;Additivity;1;0;1;0;0;0;2;R;R;S;S;R;R;S;S;S;R;R;R;RS;RS;SS;SR;RR;RR;0;0;-1;0;1;1;1;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Clindamycin_Meropenem;Clindamycin;Meropenem;Clindamycin-Meropenem;CLI;MEM;0;other protein synthesis inhibitor;beta-lactam;beta-lactam-other protein synthesis inhibitor;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,072427363;0,077026824;-0,034415981;0,067669842;0,072673394;0,039026192;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;R;R;S;S;R;R;S;S;S;S;S;S;RS;RS;SS;SS;RS;RS;0;0;-1;-1;0;0;-2;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
