"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2"
"Bleomycin_Pseudomonic acid","Bleomycin","Pseudomonic acid","Bleomycin-Pseudomonic acid","BLM","PSA",0,"multiple","oxidative stress","multiple-oxidative stress",0,"DNA","oxidative stress","DNA-oxidative stress",0,"human-targeted drug","research used drug","human-targeted drug-research used drug",0.067645835,-0.027543811,0.069822888,0.094293741,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","R","S","R","R","R","R","SR","SS","SR","RR","RR","RR",0,-1,0,1,1,1,2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,2,2,1,1,NA,NA,0.71,0.6,0.72,0.84,NA,NA
"Bleomycin_Meropenem","Bleomycin","Meropenem","Bleomycin-Meropenem","BLM","MEM",0,"multiple","beta-lactam","beta-lactam-multiple",0,"DNA","cell wall","cell wall-DNA",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",-0.199385907,-0.093234834,-0.057035718,-0.140539428,-0.056482329,-0.044704505,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","S","S","S","S","S","S","SS","SS","SS","RS","RS","RS",-1,-1,-1,0,0,0,-3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0
"Bleomycin_Colistin","Bleomycin","Colistin","Bleomycin-Colistin","BLM","CST",0,"multiple","LPS","LPS-multiple",0,"DNA","membrane","DNA-membrane",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",-0.633007288,-0.477161213,-0.382546021,-0.229569503,0.002762811,-0.048309106,"Synergy","Synergy","Synergy","Additivity","Additivity","Additivity",-1,-1,-1,0,0,0,-3,"S","S","S","R","R","R","R","R","R","R","S","S","SR","SR","SR","RR","RS","RS",0,0,0,1,0,0,1,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0
"Bleomycin_Flucytosine","Bleomycin","Flucytosine","Bleomycin-Flucytosine","BLM","5FC",0,"multiple","antifungal","antifungal-multiple",0,"DNA","human","DNA-human",0,"human-targeted drug","anti-infective","anti-infective-human-targeted drug",NA,NA,NA,NA,-0.043780772,-0.056086788,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","R","R","R","R","R","R","SR","SR","SR","RR","RR","RR",0,0,0,1,1,1,3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0.78,0.91
"Bleomycin_CHIR-90","Bleomycin","CHIR-90","Bleomycin-CHIR-90","BLM","CHIR90",0,"multiple","LPS","LPS-multiple",0,"DNA","membrane","DNA-membrane",0,"human-targeted drug","research used drug","human-targeted drug-research used drug",-0.198614037,-0.401289067,-0.40334494,-0.578080365,0.039392844,-0.076712908,"Additivity","Synergy","Synergy","Additivity","Additivity","Additivity",0,-1,-1,0,0,0,-2,"S","S","S","R","R","R","S","S","S","S","R","S","SS","SS","SS","RS","RR","RS",-1,-1,-1,0,1,0,-2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0
"Bleomycin_Triclosan","Bleomycin","Triclosan","Bleomycin-Triclosan","BLM","TRI",0,"multiple","other membrane","multiple-other membrane",0,"DNA","membrane","DNA-membrane",0,"human-targeted drug","anti-infective","anti-infective-human-targeted drug",-0.064584227,-0.061278103,-0.127582847,-0.065633983,-0.034522274,-0.026574554,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","R","R","R","R","R","R","SR","SR","SR","RR","RR","RR",0,0,0,1,1,1,3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99
"Bleomycin_Gentamicin","Bleomycin","Gentamicin","Bleomycin-Gentamicin","BLM","GEN",0,"multiple","aminoglycoside","aminoglycoside-multiple",0,"DNA","protein synthesis inhibitor","DNA-protein synthesis inhibitor",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",-0.098117243,0.140213076,0.070279956,-0.104620862,0.081108623,0.071622377,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","S","S","S","S","S","S","SS","SS","SS","RS","RS","RS",-1,-1,-1,0,0,0,-3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0
"Bleomycin_Curcumin","Bleomycin","Curcumin","Bleomycin-Curcumin","BLM","CCM",0,"multiple","food additive","food additive-multiple",0,"DNA","human","DNA-human",0,"human-targeted drug","food additive","food additive-human-targeted drug",0.069666437,-0.100662992,0.070508039,-0.072436748,-0.023722929,0.036808171,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","R","R","R","R","S","R","SR","SR","SR","RR","RS","RR",0,0,0,1,0,1,2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,200,200,200,200,200,200,0.89,0.91,0.99,1,0.55,0.77
"Bleomycin_Metformin","Bleomycin","Metformin","Bleomycin-Metformin","BLM","MF",0,"multiple","human drug","human drug-multiple",0,"DNA","human","DNA-human",1,"human-targeted drug","human-targeted drug","human-targeted drug-human-targeted drug",0.224553458,0.106914138,0.075157427,0.101717413,0.026326187,0.038604818,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity",1,0,0,0,0,0,1,"S","S","S","R","R","R","S","S","S","S","S","S","SS","SS","SS","RS","RS","RS",-1,-1,-1,0,0,0,-3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58
"Bleomycin_Phenformin","Bleomycin","Phenformin","Bleomycin-Phenformin","BLM","PHM",0,"multiple","human drug","human drug-multiple",0,"DNA","human","DNA-human",0,"human-targeted drug","research used drug","human-targeted drug-research used drug",-0.019604008,-0.025931053,-0.102608312,0.038803686,-0.023819164,0.03120748,"Additivity","Additivity","Synergy","Additivity","Additivity","Additivity",0,0,-1,0,0,0,-1,"S","S","S","R","R","R","R","R","R","R","R","S","SR","SR","SR","RR","RR","RS",0,0,0,1,1,0,2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,3,3,20,20,10,10,0.95,1,1,1,1,0
"Bleomycin_Streptozotocin","Bleomycin","Streptozotocin","Bleomycin-Streptozotocin","BLM","STZ",0,"multiple","human drug","human drug-multiple",0,"DNA","human","DNA-human",1,"human-targeted drug","human-targeted drug","human-targeted drug-human-targeted drug",-0.24077915,-0.061188863,-0.180115418,-0.458268032,-0.018315008,-0.021225231,"Synergy","Additivity","Synergy","Synergy","Additivity","Additivity",-1,0,-1,-1,0,0,-3,"S","S","S","R","R","R","R","R","S","R","R","R","SR","SR","SS","RR","RR","RR",0,0,-1,1,1,1,2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,10,10,10,10,10,10,0.84,0.79,0.55,0.7,1,0.98
"Bleomycin_Diclofenac","Bleomycin","Diclofenac","Bleomycin-Diclofenac","BLM","DIC",0,"multiple","human drug","human drug-multiple",0,"DNA","human","DNA-human",1,"human-targeted drug","human-targeted drug","human-targeted drug-human-targeted drug",-0.027040662,0.049414515,-0.028442368,-0.052865485,0.025696871,0.045639103,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","R","R","R","R","R","R","SR","SR","SR","RR","RR","RR",0,0,0,1,1,1,3,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,100,100,100,100,100,100,0.97,0.97,0.97,0.99,0.96,0.99
"Bleomycin_Ciclopirox","Bleomycin","Ciclopirox","Bleomycin-Ciclopirox","BLM","CPO",0,"multiple","human drug","human drug-multiple",0,"DNA","human","DNA-human",1,"human-targeted drug","human-targeted drug","human-targeted drug-human-targeted drug",-0.095485807,0.087721806,-0.025714364,-0.24663419,0.022693831,0.058524829,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","S","S","S","S","S","R","SS","SS","SS","RS","RS","RR",-1,-1,-1,0,0,1,-2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,10,10,10,10,10,10,0.27,0.15,0.3,0.27,0.58,0.75
"Bleomycin_Moxifloxacin","Bleomycin","Moxifloxacin","Bleomycin-Moxifloxacin","BLM","MXF",0,"multiple","quinolones","multiple-quinolones",1,"DNA","DNA","DNA-DNA",0,"human-targeted drug","antibiotic","antibiotic-human-targeted drug",-0.265036602,-0.169295891,0.091275812,-0.262217632,-0.019521549,-0.030125489,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","S","R","R","R","S","S","S","S","R","S","SS","SS","SS","RS","RR","RS",-1,-1,-1,0,1,0,-2,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,0.08,0.08,0.08,0.08,0.5,0.5,0,0.04,0.64,0,0.96,0.67
"Bleomycin_Phleomycin","Bleomycin","Phleomycin","Bleomycin-Phleomycin","BLM","PLM",1,"multiple","multiple","multiple-multiple",1,"DNA","DNA","DNA-DNA",1,"human-targeted drug","human-targeted drug","human-targeted drug-human-targeted drug",-0.107813222,-0.044590002,0.068800462,-0.039335401,0.022953668,-0.02311404,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","R","R","R","S","S","S","S","R","R","SS","SS","SS","RS","RR","RR",-1,-1,-1,0,1,1,-1,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,5,5,5,5,0.625,0.625,0.17,0.16,0,0.54,1,1
"Polymyxin B_Teicoplanin","Polymyxin B","Teicoplanin","Polymyxin B-Teicoplanin","PMB","TEC",0,"LPS","other cell wall","LPS-other cell wall",0,"membrane","cell wall","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.052094737,-0.030203412,0.021699632,0.075246471,-0.036914547,-0.071831989,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,0.3,0.3,0.3,0.3,5,5,0.88,0.88,0.85,0.87,0.82,0.83
"Polymyxin B_Rifampicin","Polymyxin B","Rifampicin","Polymyxin B-Rifampicin","PMB","RIF",0,"LPS","RNA polymerase","LPS-RNA polymerase",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.243101051,-0.121978652,-0.568850437,-0.518511534,-0.140527358,-0.121222325,"Additivity","Synergy","Synergy","Synergy","Synergy","Synergy",0,-1,-1,-1,-1,-1,-5,"S","R","R","R","R","S","S","S","S","S","S","R","SS","RS","RS","RS","RS","SR",-1,0,0,0,0,0,-1,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,8,8,8,8,16,20,0.41,0,0.17,0,0,0.87
"Polymyxin B_Trimethoprim","Polymyxin B","Trimethoprim","Polymyxin B-Trimethoprim","PMB","TMP",0,"LPS","folic acid biosynthesis","folic acid biosynthesis-LPS",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.056777194,-0.116026946,0.059191652,0.046245444,0.02315352,-0.063203537,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","R","R","R","R","S","S","S","S","S","R","R","SS","RS","RS","RS","RR","SR",-1,0,0,0,1,0,0,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85
"Polymyxin B_Sulfamonomethoxine","Polymyxin B","Sulfamonomethoxine","Polymyxin B-Sulfamonomethoxine","PMB","SMM",0,"LPS","folic acid biosynthesis","folic acid biosynthesis-LPS",0,"membrane","DNA","DNA-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.097130744,-0.159486619,-0.07154883,0.066636379,0.047293531,-0.066752148,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81
"Polymyxin B_Puromycin","Polymyxin B","Puromycin","Polymyxin B-Puromycin","PMB","PUR",0,"LPS","other protein synthesis inhibitor","LPS-other protein synthesis inhibitor",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.090194786,-0.087995547,-0.031016344,0.039911263,0.044352937,-0.075928076,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","S","S","R","R","R","R","SS","RS","RR","RR","RR","SR",-1,0,1,1,1,0,2,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77
"Polymyxin B_Tigecycline","Polymyxin B","Tigecycline","Polymyxin B-Tigecycline","PMB","TGC",0,"LPS","tetracycline","LPS-tetracycline",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.052713027,0.037160941,-0.0306607,-0.047133813,0.052786963,-0.067822398,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,0.04,0.04,0.04,0.04,10,0.1,0.84,0.89,0.88,0.88,0.72,0.87
"Polymyxin B_Spectinomycin","Polymyxin B","Spectinomycin","Polymyxin B-Spectinomycin","PMB","SPT",0,"LPS","aminoglycoside","aminoglycoside-LPS",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.087146454,0.04757957,-0.027774105,0.080174283,-0.049017213,0.035788999,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","S","S","S","S","R","S","SS","RS","RS","RS","RR","SS",-1,0,0,0,1,-1,-1,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,6,6,16,16,32,32,0.51,0.53,0.58,0.66,0.72,0.67
"Polymyxin B_Tobramycin","Polymyxin B","Tobramycin","Polymyxin B-Tobramycin","PMB","TOB",0,"LPS","aminoglycoside","aminoglycoside-LPS",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.051749665,0.036272223,0.041142602,0.037423919,0.063763924,0.104425658,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","S","R","S","R","S","S","SS","RR","RS","RR","RS","SS",-1,1,0,1,0,-1,0,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,1,1,2,2,1,1,0,0.83,0,0.85,0,0
"Polymyxin B_Spiramycin","Polymyxin B","Spiramycin","Polymyxin B-Spiramycin","PMB","SPM",0,"LPS","macrolide","LPS-macrolide",0,"membrane","protein synthesis inhibitor","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.068122733,-0.07814531,0.042151017,-0.062591663,0.055090641,-0.051395572,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,20,20,20,20,20,20,0.73,0.79,0.8,0.84,0.86,0.88
"Polymyxin B_Vanillin","Polymyxin B","Vanillin","Polymyxin B-Vanillin","PMB","VNL",0,"LPS","food additive","food additive-LPS",0,"membrane","human","human-membrane",0,"antibiotic","food additive","antibiotic-food additive",0.054805691,-0.096919556,-0.055718161,0.064693713,0.048038273,-0.064246081,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","S","R","SR","RR","RR","RR","RS","SR",0,1,1,1,0,0,3,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,200,200,200,200,200,200,0.85,0.85,0.86,0.79,0.69,0.75
"Polymyxin B_Reserpine","Polymyxin B","Reserpine","Polymyxin B-Reserpine","PMB","RSP",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.048080179,-0.13593136,-0.096996175,0.058998118,0.037995919,-0.088198231,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,100,100,100,100,100,100,0.86,0.9,0.88,0.87,0.74,0.84
"Polymyxin B_Procaine","Polymyxin B","Procaine","Polymyxin B-Procaine","PMB","PRC",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.097318445,-0.039012332,0.031400225,0.055165604,-0.117836719,-0.285494077,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity",0,0,0,0,-1,0,-1,"S","R","R","R","R","S","S","S","S","S","S","S","SS","RS","RS","RS","RS","SS",-1,0,0,0,0,-1,-2,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,10910.8,10910.8,10910.8,10910.8,10910.8,10910.8,0.42,0.5,0.4,0.26,0.2,0.38
"Polymyxin B_Theophylline","Polymyxin B","Theophylline","Polymyxin B-Theophylline","PMB","TPH",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.056469922,-0.114325564,-0.029408633,0.035080682,0.031300811,-0.074810846,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,10,10,10,10,20,20,0.87,0.9,0.87,0.87,0.89,0.91
"Polymyxin B_Verapamil","Polymyxin B","Verapamil","Polymyxin B-Verapamil","PMB","VPM",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.262133424,-0.161747833,-0.335516233,-0.580353432,-0.437198311,-0.757675363,"Synergy","Synergy","Synergy","Synergy","Synergy","Synergy",-1,-1,-1,-1,-1,-1,-6,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,500,500,500,500,500,500,0.87,0.8,0.85,0.86,0.78,0.83
"Polymyxin B_Pyocyanin","Polymyxin B","Pyocyanin","Polymyxin B-Pyocyanin","PMB","PYO",0,"LPS","oxidative stress","LPS-oxidative stress",0,"membrane","oxidative stress","membrane-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.088275854,-0.070022336,-0.05229269,-0.126515318,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","S","S","S","R","R","R","SS","RS","RS","RR","RR","SR",-1,0,0,1,1,0,1,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,10,10,10,10,NA,NA,0.25,0,0.69,0.81,NA,NA
"Polymyxin B_Pseudomonic acid","Polymyxin B","Pseudomonic acid","Polymyxin B-Pseudomonic acid","PMB","PSA",0,"LPS","oxidative stress","LPS-oxidative stress",0,"membrane","oxidative stress","membrane-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.096095872,-0.153301246,-0.286366764,-0.226709075,NA,NA,"Additivity","Additivity","Additivity","Synergy","Additivity","Additivity",0,0,0,-1,0,0,-1,"S","R","R","R","R","S","R","S","R","R","R","R","SR","RS","RR","RR","RR","SR",0,0,1,1,1,0,3,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,2,2,1,1,NA,NA,0.71,0.6,0.72,0.84,NA,NA
"Polymyxin B_Triclosan","Polymyxin B","Triclosan","Polymyxin B-Triclosan","PMB","TRI",0,"LPS","other membrane","LPS-other membrane",1,"membrane","membrane","membrane-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.763858619,-0.380144414,-0.199032179,-0.096193701,0.047937396,0.060342154,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","R","R","R","R","S","R","R","R","R","R","R","SR","RR","RR","RR","RR","SR",0,1,1,1,1,0,4,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99
"Polymyxin B_Streptozotocin","Polymyxin B","Streptozotocin","Polymyxin B-Streptozotocin","PMB","STZ",0,"LPS","human drug","human drug-LPS",0,"membrane","human","human-membrane",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.041987724,0.062271682,0.075743575,-0.078835587,-0.039636112,-0.044663198,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","R","R","R","R","S","R","R","S","R","R","R","SR","RR","RS","RR","RR","SR",0,1,0,1,1,0,3,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,10,10,10,10,10,10,0.84,0.79,0.55,0.7,1,0.98
"Chlorhexidine_Oxacillin","Chlorhexidine","Oxacillin","Chlorhexidine-Oxacillin","CHG","OXA",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",0,"antiseptic","antibiotic","antibiotic-antiseptic",-0.057366074,-0.051742886,0.06193255,0.074983292,0.104116858,0.133461867,"Additivity","Additivity","Additivity","Additivity","Additivity","Antagonism",0,0,0,0,0,1,1,"S","S","R","R","S","S","R","R","R","R","R","R","SR","SR","RR","RR","SR","SR",0,0,1,1,0,0,2,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,5,5,5,5,2,2,0.78,0.83,0.85,0.86,0.88,0.93
"Chlorhexidine_Piperacillin","Chlorhexidine","Piperacillin","Chlorhexidine-Piperacillin","CHG","PIP",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",0,"antiseptic","antibiotic","antibiotic-antiseptic",0.052165194,0.055244405,0.066391806,0.066309249,0.055079838,0.124885723,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","S","S","R","S","S","S","S","S","SR","SS","RS","RS","SS","SS",0,-1,0,0,-1,-1,-3,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0
"Chlorhexidine_Penicillin G","Chlorhexidine","Penicillin G","Chlorhexidine-Penicillin G","CHG","PEN",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",0,"antiseptic","antibiotic","antibiotic-antiseptic",-0.072413878,0.039946065,0.087605651,0.083377858,0.085142069,0.034644338,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","S","S","R","S","S","S","R","R","SR","SS","RS","RS","SR","SR",0,-1,0,0,0,0,-1,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91
"Chlorhexidine_Imipenem","Chlorhexidine","Imipenem","Chlorhexidine-Imipenem","CHG","IPM",0,"LPS","beta-lactam","beta-lactam-LPS",0,"membrane","cell wall","cell wall-membrane",0,"antiseptic","antibiotic","antibiotic-antiseptic",0.045699077,-0.048338284,0.041958358,0.079770859,-0.081776446,0.051485294,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","S","S","S","S","S","S","S","S","SS","SS","RS","RS","SS","SS",-1,-1,0,0,-1,-1,-4,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0
